;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS SOCIO-DEMOGRÁFICAS - SECTOR PÚBLICO - POR GRUPO DE EDAD, 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;0_Menor a 15 años;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1_Entre 15 y 24 años;15.573;16.648;17.098;18.496;18.937;19.243;18.330;17.529;19.658;20.657;20.649;20.753;18.749;20.722;21.410;21.807;22.046;22.469;22.546;22.694;23.540;24.217;24.557;24.626;22.345;23.810;24.109;24.352;24.293;24.196;23.937;23.766;24.569;25.044;26.319;26.803;25.286;28.423;31.883;33.095;31.499;32.022;32.274;32.109;32.650;33.161;34.289;33.850;32.977;37.661;36.933;37.036;37.193;37.700;37.719;37.706;37.969;37.957;38.185;37.493;35.566;37.219;37.795;38.035;37.601;38.338;38.835;38.377;39.279;39.735;39.453;38.016;37.728;38.235;38.431;38.641;39.038;39.538;39.462;38.352;38.317;37.458;36.570;35.278;32.628;32.506;32.884;32.235;33.102;32.491;32.868;32.301;32.148;32.158;31.888;31.204;30.615;31.313;30.979;30.496;31.946;30.930;29.720;31.040;30.825;30.449;30.096;29.515;29.434;29.367;28.992;28.528;29.499;29.140;28.551;27.857;27.573;27.536;27.249;26.499;26.056;26.428;25.945;24.032;24.426;23.642;23.124;21.983;23.908;23.518;23.625;22.864;21.814;22.050;21.554;20.614;20.188;19.605;18.992;18.843;19.940;19.676;19.169;18.933;18.740;18.534;17.945;17.735;18.698;18.789;18.330;17.878;19.159;18.686;18.201;17.730;17.687;18.110;18.633;18.142;18.592;18.465;18.255;18.586;20.687;20.341;20.163;21.076;21.225;21.376;20.551
;2_Entre 25 y 34 años;76.092;77.084;77.829;82.954;85.511;87.108;84.898;83.287;90.941;94.252;95.665;95.954;91.447;97.326;99.648;101.839;104.237;106.542;108.026;109.637;111.323;114.145;115.938;116.737;111.882;115.915;117.314;119.471;121.030;121.781;122.259;121.484;123.521;125.865;128.691;130.170;125.803;131.871;136.571;139.690;140.227;142.956;144.524;145.487;146.283;148.906;151.757;152.583;149.478;157.512;157.718;159.747;162.366;164.492;165.241;166.143;166.665;168.792;171.555;171.886;164.524;169.798;172.869;175.082;176.168;178.824;180.574;180.649;184.820;188.929;192.572;191.106;188.229;190.080;191.663;192.316;194.839;196.025;197.376;196.644;196.944;197.986;197.792;196.747;188.394;188.820;190.200;190.381;191.993;191.451;194.099;194.655;193.041;195.864;198.314;199.244;195.441;197.955;199.302;200.174;201.459;201.653;199.401;203.054;202.328;205.019;206.842;208.273;205.409;206.452;206.797;207.832;209.616;211.421;212.052;209.868;208.783;211.127;212.627;212.638;207.492;208.378;207.144;204.747;204.626;201.632;200.666;196.471;199.294;200.755;201.469;200.399;193.400;193.801;192.741;192.271;189.609;188.373;186.445;185.808;183.887;182.463;182.346;181.878;176.758;177.148;176.763;176.529;175.923;175.563;174.708;173.548;171.378;170.035;169.497;169.523;162.965;165.321;166.455;166.148;165.110;165.798;165.773;166.124;165.022;165.036;165.882;167.078;162.157;162.916;162.374
;3_Entre 35 y 44 años;102.738;102.113;101.949;105.985;107.797;108.677;107.830;106.785;110.804;112.493;113.163;113.164;110.491;113.953;115.023;116.168;117.293;118.751;119.576;120.198;120.946;122.309;123.621;124.064;121.597;123.761;124.073;125.212;126.165;126.799;126.956;126.489;127.377;128.543;129.536;130.399;127.998;129.779;131.234;132.529;132.939;133.942;134.543;134.564;134.974;136.210;137.698;137.923;136.885;140.421;140.839;142.222;144.150;145.510;145.992;146.281;146.857;148.011;149.843;149.948;146.691;149.023;150.176;151.178;152.134;153.956;155.110;155.173;157.625;159.932;161.850;161.859;160.275;161.685;162.581;163.119;164.439;165.420;166.185;166.157;166.909;167.787;168.105;167.814;163.661;164.452;164.933;165.209;166.525;167.192;167.940;168.695;168.932;170.927;172.563;173.179;171.647;172.914;174.003;174.790;176.102;176.567;177.174;178.286;178.338;180.078;181.307;182.355;181.850;182.678;183.125;184.052;185.966;187.239;187.900;187.860;187.929;189.509;190.496;191.180;189.072;189.729;189.711;189.053;191.480;189.417;189.822;189.843;190.564;192.107;193.397;193.681;191.295;192.210;192.364;192.310;192.081;192.361;192.209;192.539;192.200;191.926;192.993;193.458;191.896;193.009;193.538;194.264;195.515;196.223;196.615;196.867;197.163;197.490;198.158;199.379;196.710;199.090;200.303;201.026;202.245;204.049;204.889;206.017;206.813;207.338;209.042;210.228;209.008;210.441;210.320
;4_Entre 45 y 64 años;184.888;185.116;185.454;188.111;189.726;190.868;191.945;191.696;194.004;193.219;193.949;194.142;192.867;196.874;197.908;198.766;200.304;202.027;203.186;204.164;205.556;206.106;207.264;207.919;206.864;208.435;208.891;209.963;210.849;211.527;212.200;212.759;213.828;215.087;214.495;215.217;213.652;212.931;213.725;214.638;214.896;215.629;216.191;216.441;216.334;217.422;218.650;219.256;218.907;220.722;220.960;222.386;224.324;225.398;225.897;226.074;226.577;226.147;223.459;222.069;220.195;221.890;221.653;222.388;223.672;224.274;225.379;225.908;225.619;226.606;227.498;226.612;225.952;227.124;227.671;227.481;228.346;229.246;229.629;229.707;230.112;230.666;230.317;229.386;225.769;226.086;226.047;225.575;226.483;226.374;224.795;222.972;223.135;224.331;223.871;224.049;223.111;223.880;224.747;223.980;225.061;225.225;226.115;227.085;227.134;228.525;229.226;230.284;230.189;230.721;231.233;231.704;232.586;233.192;234.069;234.469;234.443;235.525;236.312;236.898;235.231;235.769;235.610;234.013;236.804;233.814;234.255;234.155;233.755;233.336;233.988;234.209;232.706;233.313;232.842;231.697;231.337;231.389;231.296;231.241;229.789;227.672;228.420;228.054;226.325;226.526;227.060;226.908;227.863;228.279;229.050;229.685;229.688;229.578;230.255;231.387;230.288;231.857;232.111;231.682;232.639;234.317;235.066;236.314;236.667;236.786;238.329;239.437;239.455;241.204;241.188
;5_65 años y más;17.833;17.953;18.133;18.314;18.456;18.623;18.766;18.844;18.997;17.074;17.231;17.347;17.206;17.386;17.531;17.457;17.638;17.790;17.989;18.175;18.392;18.081;16.938;16.783;16.387;16.449;16.438;16.464;16.480;16.536;16.728;16.844;16.188;16.127;15.703;15.785;15.566;14.360;14.420;14.496;14.457;14.521;14.687;14.769;14.794;14.779;14.922;15.063;14.955;14.768;14.643;14.681;14.816;14.704;14.692;13.782;13.460;13.156;12.711;12.564;12.537;12.594;12.597;12.659;12.623;12.656;12.795;12.437;11.534;11.382;11.315;10.969;10.807;10.908;11.030;10.824;10.915;11.024;11.026;11.164;11.320;11.374;11.391;11.440;11.034;11.118;11.172;11.130;11.144;10.321;9.607;9.213;9.131;9.175;8.721;8.653;8.529;8.602;8.671;8.406;8.496;8.407;8.487;8.577;8.579;8.657;8.646;8.735;8.730;8.603;8.583;8.422;8.478;8.549;8.617;8.701;8.746;8.770;8.780;8.808;8.659;8.685;8.677;8.484;8.711;8.443;8.514;8.560;8.459;8.278;8.302;8.354;8.171;8.212;8.265;8.195;8.276;8.278;8.246;8.268;8.238;8.092;8.160;8.144;7.919;7.902;8.025;7.884;8.012;7.967;8.051;8.103;8.179;8.238;8.273;8.393;8.358;8.412;8.463;8.251;8.226;8.310;8.413;8.549;8.666;8.685;8.795;8.853;8.856;8.919;8.959
;Total Plazas de empleo registrado;397.124;398.914;400.463;413.860;420.427;424.519;421.769;418.141;434.404;437.695;440.657;441.360;430.760;446.261;451.520;456.037;461.518;467.579;471.323;474.868;479.757;484.858;488.318;490.129;479.075;488.370;490.825;495.462;498.817;500.839;502.080;501.342;505.483;510.666;514.744;518.374;508.305;517.364;527.833;534.448;534.018;539.070;542.219;543.370;545.035;550.478;557.316;558.675;553.202;571.084;571.093;576.072;582.849;587.804;589.541;589.986;591.528;594.063;595.753;593.960;579.513;590.524;595.090;599.342;602.198;608.048;612.693;612.544;618.877;626.584;632.688;628.562;622.991;628.032;631.376;632.381;637.577;641.253;643.678;642.024;643.602;645.271;644.175;640.665;621.486;622.982;625.236;624.530;629.247;627.829;629.309;627.836;626.387;632.455;635.357;636.329;629.343;634.664;637.702;637.846;643.064;642.782;640.897;648.042;647.204;652.728;656.117;659.162;655.612;657.821;658.730;660.538;666.145;669.541;671.189;668.755;667.474;672.467;675.464;676.023;666.510;668.989;667.087;660.329;666.047;656.948;656.381;651.012;655.980;657.994;660.781;659.507;647.386;649.586;647.766;645.087;641.491;640.006;637.188;636.699;634.054;629.829;631.088;630.467;621.638;623.119;623.331;623.320;626.011;626.821;626.754;626.081;625.567;624.027;624.384;626.412;616.008;622.790;625.965;625.249;626.812;630.939;632.396;635.590;637.855;638.186;642.211;646.672;640.701;644.856;643.392
