;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS SOCIO-DEMOGRÁFICAS - SECTOR PRIVADO - POR GRUPO DE EDAD - 18 A 29 AÑOS, 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;0_Menor a 15 años;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1_Entre 15 y 17 años;2.979;3.066;3.080;3.039;3.022;3.054;3.182;3.265;3.202;3.164;3.063;2.915;3.111;3.153;3.240;3.279;3.332;3.533;3.539;3.579;3.630;3.564;3.449;3.204;3.473;3.563;3.581;3.696;4.204;4.616;4.849;4.916;4.661;4.468;4.273;3.929;4.145;4.116;4.035;3.918;3.899;3.877;3.926;3.817;3.553;3.349;3.141;2.831;2.830;2.832;2.870;2.854;2.661;2.649;2.610;2.521;2.377;2.335;2.205;1.963;1.990;1.976;1.966;2.096;2.038;1.956;1.942;1.985;1.952;1.834;1.733;1.579;1.500;1.462;1.434;1.454;1.394;1.358;1.308;1.298;1.193;1.073;945;847;785;793;768;789;764;716;703;666;678;632;586;544;534;482;556;569;562;542;543;581;571;540;496;471;478;476;514;528;529;518;525;541;509;510;501;442;436;447;474;484;462;431;449;436;419;375;345;334;321;325;308;262;245;232;245;257;256;263;260;239;243;251;248;263;278;283;312;315;293;291;286;258;253;267;273;281;300;280;298;326;314;300;300;275;263;263;276
;2_Entre 18 y 29 años;498.504;492.044;492.944;494.859;493.764;495.415;500.753;504.278;513.938;517.068;520.874;517.839;520.195;514.942;523.381;530.213;535.301;543.596;548.550;554.841;564.732;572.854;578.647;577.896;581.862;584.162;594.045;607.834;628.799;644.523;656.194;668.426;677.431;684.539;690.911;687.686;693.151;687.303;692.662;698.832;705.070;708.059;714.402;717.885;722.966;732.348;738.229;730.195;738.265;730.310;734.475;741.192;742.804;742.082;745.898;747.682;753.251;759.080;764.952;756.127;761.107;755.176;753.761;757.756;759.912;758.687;759.201;768.224;777.157;783.986;784.968;775.328;771.797;760.249;760.936;759.004;758.334;755.857;751.222;745.078;743.327;736.554;725.965;709.806;693.457;679.250;671.377;665.558;659.926;653.590;649.133;648.940;650.815;651.657;650.137;642.126;641.664;634.732;639.167;637.694;638.541;636.546;634.994;636.494;639.789;642.776;644.961;639.853;643.389;637.870;640.448;645.378;645.755;645.693;647.363;650.724;652.508;656.813;657.994;649.833;648.489;641.375;638.797;645.427;643.714;639.656;643.237;642.318;644.560;639.790;642.865;635.244;637.373;630.077;617.525;566.997;532.362;519.377;516.539;515.323;521.822;529.961;536.242;535.497;537.289;535.919;540.731;544.271;547.292;552.177;555.245;560.082;568.438;574.971;580.129;578.132;582.501;579.601;585.015;589.570;595.601;595.363;597.542;602.610;609.158;615.041;618.457;612.466;612.279;602.917;605.920
;3_Entre 30 y 44 años;526.998;525.184;528.379;533.328;536.071;540.961;546.760;551.238;560.002;564.791;569.519;569.868;576.791;573.608;581.606;588.935;596.363;606.125;611.910;618.860;629.472;638.840;645.480;648.565;657.127;663.407;673.546;687.508;706.686;722.972;735.896;747.496;759.007;768.403;776.347;779.086;790.649;790.473;798.998;806.605;817.128;824.043;832.123;838.977;847.199;857.895;864.605;863.516;876.777;874.992;881.105;888.081;893.572;898.113;904.808;908.854;915.032;921.865;926.172;923.259;931.386;929.926;929.434;931.333;935.509;938.420;940.836;947.982;956.814;962.939;964.606;960.460;963.452;958.381;961.468;958.707;960.579;961.748;961.943;960.149;962.055;958.624;952.198;941.057;935.061;926.030;921.875;916.221;913.080;911.076;909.419;910.088;911.626;913.670;912.035;908.024;909.935;904.823;908.185;906.442;908.435;909.067;910.893;912.650;915.749;919.681;921.724;918.831;924.453;921.127;924.277;929.395;932.425;934.619;937.384;941.292;944.754;950.128;950.613;946.593;948.669;944.293;943.941;949.358;950.967;950.124;953.501;953.391;956.646;955.288;955.142;950.436;954.902;949.272;941.494;903.959;873.804;862.027;858.396;854.704;859.026;863.613;866.847;866.303;867.411;868.111;873.485;875.641;881.096;886.380;889.493;893.417;899.672;905.295;907.587;905.694;910.256;910.478;915.779;918.301;924.538;926.428;930.510;936.501;940.903;945.922;947.039;942.281;942.384;935.903;939.536
;4_Entre 45 y 64 años;251.499;252.214;254.451;257.080;259.315;262.633;265.818;267.942;272.622;275.558;278.403;279.713;284.031;283.291;288.037;292.240;297.371;304.335;309.256;314.217;320.782;327.028;332.186;336.012;342.762;347.214;353.818;361.419;371.988;382.560;391.272;399.118;406.636;413.725;419.888;424.261;432.510;435.548;441.799;447.256;455.160;461.341;468.399;474.546;480.632;487.964;493.516;495.845;503.992;505.663;510.600;515.045;519.782;524.623;530.704;535.505;540.404;545.541;549.224;549.941;554.918;555.798;556.654;557.557;560.143;562.927;565.241;569.500;573.958;577.024;578.965;578.394;579.689;578.136;579.748;579.147;580.096;581.671;583.253;583.510;585.122;584.570;582.937;579.079;576.700;572.645;570.981;568.379;567.869;567.757;568.179;569.040;570.456;571.868;571.942;571.053;571.105;569.791;571.459;570.231;571.404;572.365;575.766;577.825;580.204;582.759;584.129;584.165;586.272;584.803;586.444;588.126;590.250;592.698;595.085;597.939;599.679;602.543;603.380;602.610;603.462;601.842;602.483;604.510;606.021;606.568;608.583;608.833;610.441;610.759;610.527;609.150;610.327;607.736;605.429;590.088;575.748;569.261;566.078;563.580;564.101;565.593;566.584;567.197;566.393;566.518;569.361;570.102;572.696;576.199;578.472;581.046;584.420;587.064;589.082;589.415;590.875;590.876;593.456;594.422;598.120;600.839;604.084;608.209;611.162;614.137;615.826;615.283;615.167;613.331;615.879
;5_65 años y más;16.652;16.682;16.786;16.895;16.973;17.204;17.471;17.670;18.013;18.173;18.417;18.503;18.710;18.705;18.993;19.249;19.594;20.158;20.569;20.914;21.447;21.927;22.296;22.585;23.141;23.468;23.986;24.405;25.105;25.865;26.639;27.346;27.932;28.604;29.267;29.791;30.526;30.768;31.364;31.877;32.668;33.235;33.918;34.614;35.121;35.964;36.562;37.056;37.822;38.100;38.551;39.053;39.523;40.018;40.575;41.167;41.732;42.195;42.736;43.065;43.347;43.396;43.712;43.781;43.989;44.288;44.550;44.942;45.404;45.678;45.928;46.026;46.231;46.175;46.416;46.292;46.419;46.670;46.949;47.088;47.341;47.624;47.711;47.665;47.519;47.248;47.156;46.886;46.914;47.029;47.190;47.446;47.610;47.828;47.949;48.156;48.106;47.946;48.221;48.259;48.477;48.568;49.192;49.469;49.795;50.121;50.430;50.844;51.036;50.854;51.299;51.490;51.821;52.212;52.659;53.001;53.255;53.671;53.933;54.162;54.147;53.981;54.133;54.224;54.326;54.444;54.651;54.852;55.005;55.239;55.487;55.673;55.700;55.637;55.832;55.510;54.821;53.950;53.433;53.199;53.168;53.079;53.148;53.340;53.022;52.743;52.766;52.581;52.630;52.624;52.761;52.890;52.873;53.002;53.236;53.537;53.346;53.040;52.972;52.681;52.845;52.966;53.035;53.342;53.458;53.572;53.660;53.735;53.309;52.950;52.971
;Total Plazas de empleo registrado;1.296.632;1.289.190;1.295.640;1.305.201;1.309.145;1.319.267;1.333.984;1.344.393;1.367.777;1.378.754;1.390.276;1.388.838;1.402.838;1.393.699;1.415.257;1.433.916;1.451.961;1.477.747;1.493.824;1.512.411;1.540.063;1.564.213;1.582.058;1.588.262;1.608.365;1.621.814;1.648.976;1.684.862;1.736.782;1.780.536;1.814.850;1.847.302;1.875.667;1.899.739;1.920.686;1.924.753;1.950.981;1.948.208;1.968.858;1.988.488;2.013.925;2.030.555;2.052.768;2.069.839;2.089.471;2.117.520;2.136.053;2.129.443;2.159.686;2.151.897;2.167.601;2.186.225;2.198.342;2.207.485;2.224.595;2.235.729;2.252.796;2.271.016;2.285.289;2.274.355;2.292.748;2.286.272;2.285.527;2.292.523;2.301.591;2.306.278;2.311.770;2.332.633;2.355.285;2.371.461;2.376.200;2.361.787;2.362.669;2.344.403;2.350.002;2.344.604;2.346.822;2.347.304;2.344.675;2.337.123;2.339.038;2.328.445;2.309.756;2.278.454;2.253.522;2.225.966;2.212.157;2.197.833;2.188.553;2.180.168;2.174.624;2.176.180;2.181.185;2.185.655;2.182.649;2.169.903;2.171.344;2.157.774;2.167.588;2.163.195;2.167.419;2.167.088;2.171.388;2.177.019;2.186.108;2.195.877;2.201.740;2.194.164;2.205.628;2.195.130;2.202.982;2.214.917;2.220.780;2.225.740;2.233.016;2.243.497;2.250.705;2.263.665;2.266.421;2.253.640;2.255.203;2.241.938;2.239.828;2.254.003;2.255.490;2.251.223;2.260.421;2.259.830;2.267.071;2.261.451;2.264.366;2.250.837;2.258.623;2.243.047;2.220.588;2.116.816;2.036.980;2.004.847;1.994.691;1.987.063;1.998.373;2.012.509;2.023.081;2.022.576;2.024.358;2.023.542;2.036.591;2.042.858;2.053.992;2.067.663;2.076.283;2.087.750;2.105.696;2.120.623;2.130.320;2.127.036;2.137.231;2.134.262;2.147.495;2.155.255;2.171.404;2.175.876;2.185.469;2.200.988;2.214.995;2.228.972;2.235.282;2.224.040;2.223.402;2.205.364;2.214.582
