;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS SOCIO-DEMOGRÁFICAS, OCUPACIONALES Y DEL EMPLEADOR - SEXO - POR GRUPO DE EDAD, 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones;genero;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;0_Menor a 15 años;1_Hombre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;0_Menor a 15 años;2_Mujer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1_Entre 15 y 24 años;1_Hombre;165.798;164.157;165.115;166.027;165.401;165.791;167.859;169.100;172.862;174.059;175.226;173.299;173.341;172.898;176.575;178.931;181.356;186.652;188.743;191.212;194.920;198.312;200.433;199.589;200.774;202.806;206.738;211.782;220.642;227.783;232.697;238.041;240.893;243.387;245.984;243.644;245.042;244.103;246.923;249.355;250.585;252.463;256.088;257.565;258.714;262.228;264.268;259.925;263.043;261.454;262.961;264.782;264.502;263.879;265.426;265.932;267.551;269.296;271.540;266.406;267.448;265.426;264.733;266.377;266.844;266.239;267.323;271.617;274.954;278.180;278.044;272.736;271.331;266.154;266.578;265.813;265.262;263.975;262.089;259.323;257.717;253.785;248.569;240.707;232.162;226.421;223.580;221.044;218.814;215.936;214.239;213.767;214.067;214.172;213.649;210.172;209.956;206.982;209.583;208.600;208.700;206.946;206.007;206.797;207.559;207.741;207.974;205.240;206.105;204.056;204.638;205.826;205.297;204.629;204.742;205.515;204.807;205.972;206.265;202.936;201.854;199.340;197.803;198.521;197.347;194.766;195.696;194.984;195.746;193.433;194.378;190.855;190.940;188.591;183.538;165.090;154.606;151.517;151.306;151.118;154.257;157.682;159.688;159.256;159.675;158.469;159.544;160.902;162.452;163.893;164.627;166.440;170.125;172.691;173.993;172.930;174.932;173.893;175.804;176.845;179.096;178.586;179.007;180.917;183.611;185.839;186.835;185.419;185.506;181.928;182.688
;1_Entre 15 y 24 años;2_Mujer;96.259;94.858;94.649;95.762;95.781;95.899;96.013;96.419;99.927;101.368;102.175;101.664;99.948;99.280;101.337;103.217;104.751;107.840;109.109;110.648;113.327;115.266;116.781;116.593;115.195;115.453;117.283;120.500;124.627;127.359;129.237;131.682;134.283;136.257;138.809;138.655;137.430;137.614;141.080;143.713;143.901;144.114;145.076;145.831;147.546;149.781;152.188;150.421;149.827;150.713;150.571;152.223;152.678;152.325;152.195;152.060;152.998;154.232;155.935;154.272;153.019;152.297;152.056;153.479;153.406;153.337;152.903;154.699;156.744;158.138;158.999;156.734;154.329;152.000;151.883;151.937;152.081;151.970;150.579;148.381;148.137;146.804;144.739;141.563;135.921;132.597;130.472;128.911;127.735;124.868;123.617;122.957;122.989;122.886;122.341;120.148;118.719;117.572;117.710;117.875;119.371;118.368;116.399;117.484;117.957;117.786;117.807;116.567;116.290;114.980;114.719;115.154;115.514;114.646;114.139;114.377;114.783;115.017;115.665;113.805;112.873;111.693;110.766;110.961;110.909;109.533;109.718;108.717;110.640;109.398;110.485;108.429;106.981;105.666;102.412;91.787;84.194;80.239;78.189;77.379;78.705;79.723;80.936;80.601;80.616;80.089;80.310;80.893;81.651;82.491;82.897;83.328;85.832;87.084;88.138;87.585;87.634;87.353;88.367;89.363;90.817;90.627;90.580;91.683;94.899;96.015;97.217;96.682;96.481;95.394;95.665
;2_Entre 25 y 34 años;1_Hombre;353.933;353.189;355.232;359.009;360.186;363.464;366.647;368.405;376.850;380.465;383.927;383.673;385.302;386.865;393.181;399.017;408.008;426.642;432.005;436.920;442.856;449.169;453.675;455.448;457.874;463.525;470.252;478.450;490.797;500.890;508.645;514.531;520.631;526.180;530.740;531.458;535.247;536.896;542.756;546.952;552.402;556.546;561.263;564.395;567.386;572.896;577.458;574.796;580.449;581.142;584.350;587.195;589.609;591.285;595.270;597.202;600.013;603.740;606.688;602.504;603.213;603.230;604.036;605.743;606.958;608.526;610.547;614.357;621.017;625.316;626.537;620.772;620.065;615.796;618.013;615.997;616.371;616.584;616.303;614.025;613.526;610.495;604.421;595.039;585.181;579.071;577.057;573.332;571.392;570.201;570.114;571.163;571.219;573.404;573.125;570.031;569.357;566.833;569.958;568.379;568.489;567.693;567.069;569.026;569.012;571.789;573.124;570.673;572.325;569.546;571.947;574.285;575.518;577.117;579.076;580.910;581.548;585.625;586.179;582.834;580.955;578.142;577.110;578.796;578.622;575.542;577.271;574.877;576.813;575.099;575.373;570.934;571.046;566.861;560.191;534.295;516.018;510.322;508.920;507.757;510.134;513.047;515.264;514.541;512.935;512.909;516.318;517.102;519.295;521.912;522.488;523.761;526.148;527.742;528.903;527.409;527.472;527.058;530.744;531.785;534.064;534.467;536.718;539.866;541.509;543.976;544.964;541.714;539.741;534.355;535.897
;2_Entre 25 y 34 años;2_Mujer;220.049;219.071;219.858;224.376;226.835;228.851;228.819;229.444;237.775;241.517;243.866;244.531;244.012;244.897;248.139;252.390;256.429;263.392;266.587;269.473;274.174;278.515;281.509;282.550;281.583;284.124;287.689;294.143;301.153;305.543;309.123;312.406;318.183;322.859;327.386;329.261;330.267;332.529;338.571;343.327;346.764;350.044;352.780;355.432;359.532;365.251;369.127;368.887;371.344;374.965;376.760;379.807;383.204;385.472;387.000;387.636;390.461;393.790;397.041;396.183;394.313;396.943;398.556;401.145;403.504;405.177;405.515;406.929;412.581;417.045;419.850;417.590;416.296;415.633;416.833;417.069;419.547;420.544;420.219;418.145;419.541;419.328;417.813;414.609;407.503;404.379;402.797;401.485;400.809;398.405;398.502;398.102;398.020;399.797;400.308;399.142;397.186;397.017;397.953;398.189;400.555;401.166;399.272;401.818;403.377;406.533;408.406;408.595;408.350;407.636;408.073;411.113;413.549;414.832;415.725;415.298;416.976;420.497;422.631;421.154;419.349;417.951;417.029;419.012;419.319;417.111;417.300;414.676;418.528;418.862;419.955;417.886;414.519;412.589;409.221;395.061;379.159;370.547;366.016;364.121;364.578;365.239;366.556;366.249;364.139;364.407;366.014;367.312;368.478;370.039;371.412;372.668;374.033;375.306;376.604;376.128;373.500;375.048;377.130;379.004;380.565;381.583;382.176;383.813;385.499;387.291;388.686;387.780;385.037;383.112;383.738
