;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS OCUPACIONALES Y DEL EMPLEADOR - TOTAL - POR RAMA DE ACTIVIDAD ECONÓMICA CIIU 4 A NIVEL 1 (SECCIÓN), 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones (CIIU Rev. 4);Descripción;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;A;Agricultura, ganadería,  silvicultura y pesca.;130.812;129.183;130.480;131.181;131.753;133.221;136.473;138.422;140.712;141.741;142.237;140.996;144.180;142.678;143.634;145.875;146.304;148.403;151.365;152.074;153.694;155.188;156.604;156.130;160.014;160.044;162.584;165.578;170.517;176.174;180.519;183.466;184.529;186.095;186.633;186.405;192.461;190.087;189.377;191.019;191.360;190.068;192.566;193.350;193.451;195.362;196.136;194.018;197.943;194.281;194.017;195.535;196.043;197.283;200.337;201.138;202.019;203.647;204.457;203.200;208.389;205.255;203.985;205.980;206.252;206.520;209.097;211.232;213.166;217.110;217.920;215.877;219.279;213.409;211.997;212.280;212.354;211.991;214.103;213.961;214.008;214.948;214.230;212.267;221.419;216.735;213.577;214.793;214.355;214.459;215.173;217.048;219.224;220.559;220.658;219.277;221.678;218.599;218.644;219.508;219.613;219.772;221.335;222.443;223.961;226.101;225.973;224.002;225.765;223.923;222.603;225.860;226.125;225.933;227.951;228.870;229.798;231.823;231.240;229.902;231.867;228.154;225.620;227.755;226.381;225.521;227.808;228.524;229.575;229.534;229.346;228.057;231.535;227.509;222.867;212.281;209.115;209.459;210.735;212.212;216.461;218.060;218.446;218.011;222.887;221.591;220.178;223.652;223.833;224.646;226.639;228.668;230.862;232.624;234.165;233.491;236.433;233.163;231.419;232.215;230.841;229.022;230.127;231.074;232.670;235.216;235.501;233.204;235.516;231.685;230.153
;B;Explotación de minas y canteras.;16.224;16.187;16.216;17.092;17.049;17.032;17.024;17.164;17.781;17.725;18.141;18.258;18.858;19.704;20.659;19.989;20.274;20.657;20.339;19.878;19.367;19.681;20.104;20.212;20.535;20.757;21.564;21.742;22.306;23.058;23.647;24.146;24.807;25.367;25.668;25.508;26.098;26.444;27.148;26.986;27.303;28.359;29.380;30.119;30.175;30.392;31.351;31.928;37.239;37.755;38.623;39.897;40.095;39.576;38.950;39.061;39.381;40.001;40.299;39.856;40.468;39.990;39.989;40.809;41.111;40.976;41.425;41.998;42.527;42.740;42.456;41.571;41.229;40.497;39.808;38.800;37.776;37.523;38.018;37.598;37.130;36.964;35.500;34.618;34.644;35.153;35.407;35.171;34.846;35.145;35.307;36.086;36.158;36.348;35.855;35.163;34.063;33.345;33.110;33.011;32.904;33.007;33.062;33.118;33.406;33.612;33.910;33.583;34.007;34.367;34.762;35.082;35.355;35.632;36.256;36.427;36.530;36.751;36.883;36.468;36.433;36.256;36.815;37.155;37.762;37.756;37.660;37.920;38.060;37.840;37.317;36.515;36.313;36.213;35.986;33.816;31.663;30.843;30.940;31.128;31.899;32.767;33.739;33.606;27.109;27.472;27.797;27.866;28.174;28.571;29.047;29.354;29.885;30.121;30.851;30.922;30.804;30.945;31.376;31.515;31.659;31.404;31.716;32.147;32.171;32.452;32.566;31.873;31.435;31.148;31.323
;C;Industrias manufactureras.;264.084;263.311;263.515;265.126;264.354;267.171;271.120;273.489;277.727;279.954;282.723;281.927;283.949;284.500;288.359;291.675;293.553;298.204;301.332;305.319;309.024;312.824;314.939;316.400;317.445;319.290;323.898;327.079;334.221;341.858;348.754;353.644;356.199;360.263;362.798;362.372;365.161;365.003;368.664;370.118;373.136;375.259;378.768;379.565;380.429;383.327;383.872;382.584;381.354;379.812;380.700;381.987;382.793;384.429;386.088;387.402;388.301;390.453;391.518;388.568;390.952;390.480;390.592;392.069;392.455;393.492;396.013;399.422;404.229;406.390;407.223;404.232;406.904;402.677;404.583;404.159;403.086;403.277;404.653;403.647;403.735;401.397;397.891;393.379;391.918;384.421;381.450;378.509;376.340;376.039;375.053;375.582;375.950;375.859;375.406;373.790;374.430;371.689;373.312;372.157;372.400;372.612;374.619;375.705;377.096;378.107;377.517;377.067;379.705;377.523;379.542;379.381;378.454;379.250;381.095;383.326;383.386;383.847;382.644;380.090;380.263;377.624;376.235;376.858;375.054;374.610;377.545;378.307;377.427;374.909;374.194;370.657;372.761;370.151;368.204;357.084;347.105;341.050;337.701;335.227;336.707;339.156;339.694;337.202;345.220;346.356;348.922;348.302;348.929;350.138;350.924;352.584;355.639;357.740;357.602;356.005;356.458;356.326;359.170;359.589;362.433;364.329;365.497;367.806;367.874;367.310;365.329;362.412;361.832;359.095;360.931
;D;Suministro de electricidad, gas, vapor y aire acondicionado.;18.443;16.307;14.671;14.745;14.989;14.972;15.925;15.315;15.198;15.206;15.133;15.130;15.004;15.151;15.421;15.365;15.532;15.481;14.873;15.086;15.219;15.247;15.370;15.399;15.700;15.798;16.039;16.220;16.343;16.380;16.576;16.770;16.694;16.643;16.830;17.047;16.857;17.032;17.348;17.334;17.297;17.477;17.454;17.768;17.827;17.735;17.769;17.600;17.622;17.933;18.308;18.448;18.575;18.822;19.165;19.506;20.053;20.138;20.116;19.953;19.430;19.694;20.005;20.376;20.362;20.410;20.427;20.107;20.137;20.175;20.430;20.379;20.182;20.409;20.628;20.814;20.819;21.006;20.974;21.170;21.348;21.135;21.122;21.020;20.754;20.699;21.035;21.042;20.834;20.899;20.559;20.702;20.866;20.899;20.591;20.228;19.844;19.984;20.237;20.116;19.990;20.009;19.860;20.041;20.115;20.156;19.891;19.919;19.778;19.855;19.864;19.783;19.781;19.807;19.696;19.748;19.975;20.031;20.075;19.884;19.370;19.488;19.622;19.513;19.345;19.134;19.182;19.289;19.366;19.063;19.120;18.822;18.765;18.697;18.723;18.282;18.118;17.983;18.218;18.294;18.344;18.365;18.356;18.515;18.471;18.550;18.783;19.069;19.304;19.452;19.348;19.612;19.709;19.833;20.021;20.023;19.964;20.028;20.333;20.276;20.456;20.527;20.583;20.775;21.008;21.189;21.218;21.220;20.960;20.746;20.908
;E;"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento.";10.935;11.041;11.196;11.236;11.308;11.196;11.196;11.038;11.040;11.093;11.119;11.088;11.190;11.271;11.394;11.445;11.543;11.624;12.531;12.632;13.220;15.225;13.482;13.478;12.366;12.369;12.527;13.043;13.648;13.941;13.897;14.099;14.163;14.330;14.583;14.574;14.784;14.884;14.778;14.946;15.097;15.219;15.300;15.283;15.305;15.369;15.441;15.354;16.335;16.532;16.587;16.907;17.187;17.381;17.081;17.100;17.125;17.209;17.311;17.299;17.088;17.263;17.324;17.293;17.308;17.298;17.352;17.642;17.818;17.917;17.977;17.973;17.925;18.038;18.109;18.105;18.224;18.315;18.480;18.429;18.575;18.673;18.707;18.609;18.450;18.699;18.692;18.620;18.672;18.641;18.637;18.636;18.860;18.992;18.906;18.939;18.702;18.714;18.944;19.049;19.189;19.238;19.234;19.269;19.356;19.485;19.583;19.485;20.163;20.075;20.341;20.418;20.509;20.570;20.631;20.683;20.775;20.923;21.009;20.898;20.763;20.851;21.016;21.020;21.123;21.210;21.137;21.193;21.373;21.422;21.715;21.691;21.756;21.788;21.891;21.588;21.740;22.331;22.275;21.710;21.594;21.564;21.532;24.114;22.169;22.340;22.369;22.273;22.365;22.478;22.576;22.719;22.769;22.832;22.685;22.630;22.903;23.760;23.578;23.132;23.172;23.263;23.309;23.359;23.560;24.124;23.822;23.717;23.587;23.571;23.556
;F;Construcción.;52.081;51.884;53.174;53.334;54.529;55.634;57.598;58.322;59.907;59.807;59.655;57.872;58.360;58.031;60.166;60.336;61.878;66.484;67.671;69.817;72.996;74.021;75.497;75.828;78.932;80.542;83.081;84.852;90.144;94.191;98.002;102.482;104.643;106.191;107.222;106.048;111.644;111.755;113.758;115.895;120.288;123.564;127.452;130.579;132.557;135.754;136.939;135.164;142.072;142.259;144.463;147.698;148.652;149.267;153.876;156.723;158.726;159.538;159.992;155.504;158.780;158.641;157.750;157.125;155.952;155.552;155.694;158.594;161.189;161.752;160.091;155.313;156.916;154.846;156.909;154.307;154.465;155.605;155.278;154.150;152.489;148.604;143.759;133.514;128.577;125.879;126.018;123.239;123.027;122.369;124.156;126.158;126.918;128.764;129.125;126.386;126.909;125.700;127.596;125.647;123.212;120.286;119.074;117.555;115.492;115.313;115.409;113.377;113.286;112.217;112.897;113.476;113.735;113.081;113.295;114.259;113.742;114.337;113.681;110.662;110.356;108.430;108.031;108.218;108.296;107.406;107.866;106.777;106.878;103.905;102.923;101.018;102.687;102.038;98.409;80.720;76.923;81.139;84.192;85.179;85.042;86.692;87.767;86.877;86.225;85.666;86.713;86.605;87.901;89.823;89.859;88.919;90.542;91.531;91.068;89.378;88.920;88.284;90.177;90.019;91.515;91.864;94.061;96.370;97.391;98.169;98.212;95.951;93.499;90.648;91.081
