;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS OCUPACIONALES Y DEL EMPLEADOR - SECTOR PRIVADO - POR RAMA DE ACTIVIDAD ECONÓMICA CIIU 4 A NIVEL 1 (SECCIÓN), 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones (CIIU Rev. 4);Descripción;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;A;Agricultura, ganadería,  silvicultura y pesca.;129.696;128.037;129.332;130.035;130.613;132.073;135.335;137.284;139.570;140.671;141.082;139.846;143.122;141.624;142.573;144.793;145.105;147.176;150.223;150.913;152.514;153.990;155.312;154.838;158.856;158.897;161.416;164.436;169.278;174.776;178.955;181.892;182.948;184.473;184.992;184.766;190.977;188.547;187.792;189.428;189.736;188.516;191.007;191.791;191.788;193.642;194.343;192.214;196.173;192.499;192.176;193.665;194.064;195.373;198.376;199.153;200.259;201.851;202.562;201.324;207.270;204.160;202.860;204.837;205.111;205.364;207.927;210.021;211.942;215.867;216.578;214.565;217.855;212.031;210.588;211.082;211.132;210.758;212.845;212.695;212.707;213.611;212.880;210.925;220.144;215.461;212.300;213.518;213.078;213.178;213.884;215.735;217.893;219.198;219.274;217.895;220.539;217.464;217.503;218.385;218.487;218.662;220.240;221.378;222.869;224.958;224.815;222.850;225.593;223.750;222.428;225.684;225.951;225.785;227.800;228.720;229.649;231.676;231.085;229.752;231.724;228.010;225.473;227.609;226.237;225.432;227.718;228.429;229.480;229.440;229.251;227.962;231.443;227.424;222.777;212.191;209.025;209.370;210.647;212.123;216.373;217.973;218.360;217.923;222.799;221.502;220.089;223.562;223.744;224.558;226.552;228.574;230.766;232.539;234.078;233.404;236.361;233.091;231.347;232.142;230.768;228.949;230.056;231.002;232.598;235.143;235.428;233.130;235.447;231.617;230.085
;B;Explotación de minas y canteras.;15.281;15.236;15.077;15.955;15.922;15.896;15.874;16.009;16.588;16.539;16.971;17.106;17.683;18.367;19.303;19.989;20.274;19.735;19.405;18.927;18.395;18.696;19.118;19.232;19.385;19.626;20.412;20.580;21.119;21.853;22.405;22.868;23.513;24.064;24.406;24.235;24.807;25.132;25.813;25.628;25.923;26.956;27.948;28.677;28.731;28.940;29.906;30.477;32.367;32.800;33.582;34.729;34.912;34.374;33.657;33.401;33.688;34.173;34.327;33.889;34.454;33.991;33.777;34.456;34.746;34.594;34.803;35.379;35.901;36.127;35.858;34.769;34.590;33.896;33.234;32.264;31.269;31.018;31.532;31.159;30.682;30.208;28.765;27.904;27.991;28.595;28.761;28.546;28.225;28.311;28.532;28.899;28.971;29.221;28.576;27.840;26.709;25.788;25.477;25.387;25.277;25.499;25.587;25.641;25.945;26.165;26.484;26.178;26.599;26.949;27.354;27.674;27.955;28.204;28.853;29.045;29.165;29.405;29.572;29.165;29.147;29.018;29.613;30.001;30.685;30.734;30.665;30.900;31.076;30.866;30.357;29.561;29.367;29.323;29.110;26.944;24.805;24.016;24.147;24.356;25.149;26.093;27.085;26.975;27.109;27.472;27.797;27.866;28.174;28.571;29.047;29.354;29.885;30.121;30.851;30.922;30.804;30.945;31.376;31.515;31.659;31.404;31.716;32.147;32.171;32.452;32.566;31.873;31.435;31.148;31.323
;C;Industrias manufactureras.;258.620;257.765;257.995;259.613;258.947;261.680;265.559;267.920;272.144;274.390;276.850;276.082;278.109;278.621;282.381;284.345;286.269;290.916;293.819;297.839;301.120;304.922;307.379;307.974;309.025;311.057;315.576;318.593;325.737;333.167;339.914;344.703;347.225;351.129;353.654;353.019;355.901;355.597;359.465;360.771;363.822;365.943;369.292;370.091;370.578;373.492;374.072;372.734;374.953;373.276;374.049;374.530;375.311;376.636;378.299;379.693;380.748;383.052;384.248;381.355;384.035;383.580;383.668;385.165;385.588;386.619;389.143;392.489;397.218;399.336;400.195;397.263;400.083;395.863;397.056;396.622;395.562;395.759;397.128;396.119;396.246;394.073;390.684;386.341;385.011;377.505;374.464;371.565;369.436;369.208;368.254;368.767;369.146;369.027;368.109;366.404;366.932;364.184;365.698;364.542;364.836;365.124;367.132;368.176;369.535;370.619;370.192;369.763;372.446;370.289;372.323;372.083;371.154;371.896;373.675;375.920;376.006;376.506;375.780;373.242;373.617;371.006;369.814;370.549;368.697;368.305;371.241;372.034;371.161;368.672;368.002;364.684;366.786;364.226;362.341;351.331;341.363;335.438;332.182;330.224;331.698;334.165;334.705;332.219;333.662;334.815;337.594;337.238;337.912;339.149;339.964;341.625;344.659;346.758;346.604;345.015;345.451;345.343;348.212;348.667;351.525;353.425;354.558;356.890;357.032;356.387;354.372;351.468;350.526;347.778;349.596
;D;Suministro de electricidad, gas, vapor y aire acondicionado.;18.271;16.137;14.502;14.575;14.819;14.803;14.031;13.468;13.389;13.414;13.341;13.329;13.256;11.312;11.375;11.430;11.492;11.526;10.848;10.972;10.900;10.975;11.015;11.020;11.267;11.287;11.442;11.528;11.687;11.734;11.767;11.788;11.791;11.868;12.026;12.093;11.880;11.442;11.388;11.265;11.317;11.402;11.272;11.323;11.270;11.246;11.371;11.166;10.741;10.745;10.874;9.742;6.795;6.034;6.062;6.197;6.330;6.338;6.376;6.330;6.018;5.408;5.094;5.264;5.268;5.296;5.287;5.278;5.399;5.498;5.611;5.614;5.862;5.940;5.986;6.119;6.162;6.226;6.141;6.189;6.207;6.090;6.161;6.139;6.630;6.290;6.383;6.404;6.109;6.069;5.824;5.848;5.870;5.815;5.707;5.642;5.470;5.502;5.578;5.454;5.286;5.293;5.190;5.189;5.332;5.289;5.236;5.189;5.032;5.041;5.077;5.105;5.069;5.075;4.978;5.042;5.255;5.302;5.353;5.318;5.405;5.473;5.692;5.684;5.685;5.643;5.693;5.735;5.749;5.500;5.509;5.400;5.567;5.489;5.467;5.106;4.977;5.091;5.213;5.320;5.374;5.391;5.410;5.566;5.666;5.653;5.871;6.130;6.311;6.390;6.211;6.351;6.549;6.674;6.917;6.931;6.936;6.970;7.189;7.109;7.088;7.049;7.079;7.379;7.547;7.623;7.676;7.680;7.589;7.501;7.477
;E;"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento.";4.778;4.787;4.873;4.936;4.956;4.874;4.859;4.788;4.815;4.837;4.820;4.818;4.867;4.918;4.874;4.850;4.901;4.946;5.316;5.360;5.575;7.521;5.745;5.741;5.580;5.535;5.660;5.868;6.067;6.185;6.288;6.420;6.441;6.429;6.495;6.465;6.498;6.415;6.230;6.378;6.488;6.583;6.656;6.617;6.672;6.682;6.729;6.673;6.926;6.933;6.924;6.912;6.931;7.152;6.882;6.846;6.841;6.892;7.005;6.985;6.789;6.818;6.837;6.822;6.873;6.852;6.828;6.850;6.861;6.868;6.902;6.915;6.908;6.881;6.828;6.785;6.801;6.779;6.821;6.743;6.725;6.745;6.760;6.702;6.692;6.704;6.670;6.675;6.690;6.665;6.686;6.725;6.902;6.921;6.831;6.859;6.720;6.708;6.802;6.821;6.877;6.945;6.946;6.926;6.981;7.055;7.091;7.072;7.151;7.191;7.255;7.253;7.352;7.408;7.476;7.517;7.559;7.602;7.675;7.617;7.672;7.726;7.897;7.953;8.042;8.032;8.062;7.997;8.112;8.162;8.313;8.302;8.279;8.313;8.373;8.178;8.302;8.888;8.930;8.411;8.343;8.327;8.292;10.978;9.175;9.222;9.157;9.018;9.104;9.222;9.271;9.351;9.364;9.387;9.319;9.239;9.495;10.333;10.054;9.569;9.513;9.588;9.599;9.635;9.801;10.306;9.970;9.911;9.861;9.770;9.845
;F;Construcción.;51.669;51.468;52.730;52.887;54.074;55.189;57.157;57.881;59.165;58.973;58.824;57.039;57.521;57.132;59.236;59.329;60.857;63.420;64.554;66.605;69.793;70.818;72.194;72.491;75.553;77.316;79.793;81.587;86.766;90.785;94.556;98.983;101.153;102.631;103.639;102.446;107.859;107.964;109.972;112.032;116.404;119.617;123.398;126.485;128.441;131.490;132.671;130.921;137.873;138.042;140.271;143.480;144.376;144.929;149.485;152.202;154.050;154.849;155.350;150.910;154.285;154.015;153.140;152.543;151.466;151.182;151.365;154.155;156.852;157.393;155.554;150.697;152.376;150.223;152.233;149.653;149.758;150.794;150.173;148.986;147.155;143.250;138.397;128.176;123.530;120.869;120.734;117.903;117.651;116.944;118.794;120.877;121.990;123.827;124.242;121.529;122.095;120.825;122.671;120.723;118.309;115.352;114.133;112.658;110.570;110.441;110.525;108.559;108.610;107.630;108.263;108.858;109.069;108.483;108.709;109.682;109.167;109.756;109.077;106.069;105.839;103.922;103.483;103.693;103.818;102.970;103.451;102.368;102.486;99.483;98.433;96.499;98.226;97.496;93.861;76.299;72.577;76.907;79.948;80.972;80.893;82.520;83.586;82.705;81.923;81.331;82.456;82.362;83.676;85.548;85.588;84.783;86.460;87.447;86.999;85.322;84.898;84.236;86.129;85.963;87.449;87.749;89.952;92.237;93.264;94.047;94.171;91.874;89.461;86.530;86.933
;G;"Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.";283.833;281.219;282.793;283.920;283.587;284.750;289.225;291.794;297.411;301.673;306.262;307.116;308.688;307.761;312.647;317.430;323.407;329.161;333.171;338.810;345.631;352.205;360.380;363.129;364.957;368.160;374.375;383.195;397.194;407.724;416.279;423.375;430.434;436.915;446.102;449.876;450.541;450.637;455.863;461.239;466.455;469.106;474.204;479.684;484.568;491.326;498.296;498.775;501.250;499.578;503.441;509.103;512.210;514.070;517.988;521.135;523.820;528.528;535.263;536.075;532.361;530.899;531.757;534.629;536.857;536.411;535.810;540.680;543.122;546.337;549.615;550.183;536.646;534.990;537.091;537.525;536.780;536.195;534.651;534.077;535.334;534.990;534.860;532.321;512.554;508.096;506.185;503.595;500.571;497.454;495.612;495.114;495.484;497.179;498.430;496.961;493.874;491.821;494.175;494.664;496.122;496.169;497.525;500.692;503.189;505.901;509.569;509.376;507.506;506.286;509.845;512.017;513.278;513.727;515.466;518.371;520.564;524.312;527.702;525.774;523.837;523.254;524.356;526.894;527.146;526.103;527.013;527.992;529.911;529.872;534.829;532.877;532.201;529.625;525.949;509.969;493.022;481.845;478.797;478.005;481.531;485.205;490.151;491.708;489.139;488.599;491.987;493.014;494.421;497.650;499.857;502.887;506.561;509.596;514.140;514.482;514.035;513.587;516.590;519.328;521.839;522.438;524.370;527.560;531.464;534.612;539.175;538.824;536.571;533.169;535.739
;H;Transporte y almacenamiento.;55.577;55.803;56.194;56.706;57.121;57.498;57.990;58.533;59.578;60.435;61.120;61.580;63.055;63.574;64.706;65.427;66.176;68.450;69.860;70.910;72.221;73.304;74.233;74.833;78.827;81.448;83.240;85.481;88.639;92.629;95.016;97.201;98.669;100.407;101.472;102.224;104.495;105.279;106.857;108.005;109.426;110.219;111.144;113.045;114.824;116.464;117.780;118.163;120.668;121.888;123.906;125.908;127.508;129.055;130.760;131.719;133.639;135.081;136.320;136.712;140.474;141.163;141.729;142.806;143.228;143.823;143.789;144.949;146.018;146.371;147.301;147.129;149.239;148.880;149.438;149.201;149.169;149.407;148.852;148.318;148.156;147.276;145.893;144.216;143.962;143.071;142.500;141.343;140.602;139.345;138.584;138.380;138.385;138.265;137.856;137.398;137.554;137.263;138.140;137.495;138.079;138.035;138.265;138.439;139.345;139.563;139.857;140.226;141.576;141.370;142.235;142.701;143.005;143.540;143.659;144.429;144.739;145.336;145.590;144.745;145.362;145.304;145.888;146.654;147.023;146.594;146.795;146.175;146.754;146.182;146.073;145.329;146.578;146.133;144.912;139.799;134.599;130.851;129.038;127.424;126.817;126.813;126.982;126.280;126.715;128.183;128.735;128.094;128.262;128.647;128.490;128.466;128.913;129.522;129.912;129.497;130.297;130.047;130.719;130.692;130.893;130.976;130.602;131.699;132.457;133.169;133.395;132.925;133.303;132.722;133.990
;I;Actividades de alojamiento y de servicio de comidas.;50.082;50.009;50.507;50.704;51.404;52.182;53.017;53.937;55.540;56.358;57.282;57.577;58.633;58.725;59.961;61.162;62.608;64.604;65.909;67.443;69.027;70.031;70.854;71.565;72.982;73.777;75.405;77.678;81.408;84.053;86.035;88.081;89.779;91.105;92.241;92.929;94.474;94.798;96.624;97.887;99.787;101.326;102.606;103.773;105.362;107.273;108.354;108.394;110.784;111.231;112.617;113.941;114.888;115.606;115.948;116.158;116.928;118.070;119.048;118.835;120.250;120.082;120.601;121.849;122.546;122.807;123.044;124.275;125.712;126.843;126.904;126.427;127.221;126.705;127.152;126.701;127.506;127.582;126.980;126.544;127.201;126.911;126.078;124.859;123.430;122.623;122.804;121.889;121.038;120.035;118.867;118.852;118.775;119.168;118.463;117.867;118.652;117.758;118.085;117.966;118.656;118.946;118.728;118.552;119.073;119.123;119.164;119.271;119.369;118.707;119.256;119.475;120.108;120.572;120.698;121.044;121.654;121.997;122.089;121.595;123.128;122.675;122.783;123.250;123.737;123.689;124.412;124.363;124.782;124.269;124.190;123.934;123.772;123.223;120.975;109.457;97.138;88.582;84.890;82.684;82.336;82.663;83.345;83.709;84.926;85.124;86.053;86.044;85.992;87.358;88.835;90.545;92.405;93.564;94.811;95.423;95.253;95.029;96.683;97.829;99.333;99.946;100.194;101.692;102.877;104.161;104.585;104.572;104.817;104.400;105.243
;J;Información y comunicación.;32.576;32.741;32.984;33.042;33.065;33.431;33.562;33.760;34.116;34.342;34.588;34.558;34.622;28.894;29.570;29.761;30.314;30.697;31.002;30.554;30.807;31.130;31.289;31.233;31.742;32.169;32.790;33.654;34.412;34.967;35.572;36.166;36.769;37.482;37.730;37.884;38.655;38.891;39.306;39.581;39.832;40.125;40.472;40.697;40.854;41.426;41.607;41.474;42.149;42.180;42.726;43.018;43.224;43.379;43.512;43.638;43.731;44.123;44.355;44.193;45.146;45.179;45.299;45.481;45.497;45.462;45.928;45.925;46.136;46.062;46.250;46.017;45.286;45.332;45.653;45.843;45.898;45.910;45.971;45.995;46.156;46.211;45.771;45.182;44.278;43.887;43.907;43.503;43.220;43.132;42.923;42.808;42.675;42.418;42.172;41.934;42.079;42.024;42.384;42.396;42.485;42.436;42.575;42.452;42.458;42.650;42.515;42.408;42.353;42.274;42.531;42.729;42.792;43.079;43.211;43.246;43.327;43.396;43.592;43.521;44.173;44.190;44.392;44.464;44.411;44.384;44.361;44.230;44.173;44.065;43.982;43.807;43.817;43.790;43.454;42.113;41.044;40.415;40.299;40.196;40.490;40.578;40.691;40.543;40.839;40.928;41.525;41.659;41.689;42.205;42.465;42.540;42.873;43.284;43.386;43.446;44.129;44.205;44.561;44.867;45.246;45.512;45.950;46.185;46.515;46.882;47.110;47.118;47.384;47.387;47.805
