;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS SOCIO-DEMOGRÁFICAS - SECTOR PRIVADO - POR GRUPO DE EDAD, 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;0_Menor a 15 años;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1_Entre 15 y 24 años;241.613;237.465;237.766;238.388;237.344;237.448;240.399;242.626;247.420;248.814;250.734;248.152;248.350;245.322;250.263;253.807;256.378;260.854;263.606;267.264;272.765;277.333;280.588;279.413;281.290;282.011;287.365;295.228;307.770;317.302;324.098;331.832;336.118;339.727;343.270;340.144;341.699;337.769;340.293;343.872;346.607;347.905;351.948;354.041;356.054;360.855;364.084;358.496;361.614;356.227;358.226;361.994;362.014;360.611;361.938;362.575;364.939;367.966;371.777;365.869;367.495;363.112;361.641;364.434;365.321;364.050;364.228;370.720;375.184;379.364;380.434;374.426;370.895;363.057;363.108;362.081;361.361;359.329;356.162;352.399;350.566;346.071;339.744;330.001;318.668;309.793;304.627;301.226;297.247;292.255;289.057;288.590;289.206;289.228;288.408;283.391;282.484;277.809;280.884;280.546;280.659;278.884;277.445;278.298;279.963;280.482;281.372;278.188;279.006;275.950;276.906;279.242;278.361;277.359;277.614;279.169;279.100;280.580;281.499;276.836;275.243;271.058;269.272;272.304;270.772;267.868;269.548;269.053;269.684;266.563;268.569;263.809;263.554;259.760;252.180;224.404;207.191;201.049;199.636;198.948;202.465;207.351;211.060;210.488;211.203;209.807;211.645;213.834;215.141;217.302;218.863;221.509;226.306;230.532;233.372;232.145;234.249;232.475;234.877;237.408;240.711;240.215;240.938;243.579;247.437;251.205;253.556;250.730;250.531;245.735;247.638
;2_Entre 25 y 34 años;480.210;477.395;479.308;482.443;483.340;486.823;491.819;495.415;503.791;507.478;511.449;511.117;516.328;512.946;519.905;526.514;532.111;540.162;544.985;550.357;559.127;566.516;571.593;573.005;578.612;582.133;590.683;602.555;619.294;632.057;642.332;651.564;660.535;667.597;672.977;673.395;682.048;679.514;685.940;691.009;698.452;702.341;707.216;710.860;716.583;724.919;729.689;725.619;735.831;731.784;735.993;741.412;744.358;746.208;750.782;752.680;757.734;762.571;765.760;760.469;766.374;763.499;762.753;764.568;766.948;767.556;768.143;773.075;780.990;785.558;785.785;779.339;780.116;773.552;775.290;772.827;773.040;772.488;770.507;766.961;767.318;762.909;755.519;743.927;735.650;726.147;721.373;716.449;712.898;710.314;708.066;708.425;710.289;711.578;709.577;704.592;705.927;701.034;703.747;701.789;703.125;703.007;703.300;704.845;707.543;711.131;712.921;709.598;714.315;710.546;713.621;718.515;721.042;722.605;725.000;728.398;731.834;737.082;737.815;732.575;733.979;729.097;728.711;735.239;735.759;733.946;737.002;736.488;739.457;736.889;737.642;732.450;736.573;730.521;721.996;683.145;652.902;641.023;638.080;636.225;641.400;646.824;650.748;650.344;652.172;652.309;657.880;660.251;664.321;669.027;671.963;675.754;681.902;686.293;689.534;687.711;691.946;690.958;695.840;699.250;704.401;705.347;708.498;713.130;717.921;722.441;724.123;718.928;719.336;711.482;714.393
;3_Entre 35 y 44 años;306.658;305.434;307.329;310.395;312.173;315.159;318.477;320.740;325.931;328.731;331.273;331.353;335.419;333.435;338.059;342.106;346.507;352.238;355.408;359.659;365.942;371.409;375.395;377.247;382.560;386.988;393.124;401.255;412.625;422.752;430.509;437.442;444.446;450.086;455.284;457.162;464.198;464.609;469.462;474.474;481.038;485.733;491.287;495.778;501.081;507.818;512.202;512.427;520.427;520.123;524.231;528.721;532.665;536.025;540.596;543.802;547.987;552.743;555.792;555.011;560.614;560.467;560.767;562.183;565.190;567.457;569.608;574.396;579.749;583.837;585.088;583.602;585.738;583.483;585.440;584.257;585.906;587.146;587.804;587.165;588.691;587.271;583.845;577.782;574.985;570.133;568.020;564.893;563.625;562.813;562.132;562.679;563.624;565.153;564.773;562.711;563.722;561.194;563.277;562.370;563.754;564.264;565.685;566.582;568.603;571.384;572.888;571.369;574.999;572.977;574.712;577.544;579.306;580.866;582.658;584.990;586.837;589.789;589.794;587.457;588.372;585.960;585.229;587.726;588.612;588.397;590.637;590.604;592.484;592.001;592.141;589.755;592.469;589.393;585.151;563.669;546.318;539.564;537.464;535.111;537.239;539.662;541.541;541.207;541.568;542.165;544.939;546.090;549.204;552.511;554.224;556.551;560.195;563.732;565.096;564.228;566.815;566.913;570.350;571.494;575.327;576.509;578.914;582.728;585.017;587.617;588.117;585.364;585.059;581.866;583.701
;4_Entre 45 y 64 años;251.499;252.214;254.451;257.080;259.315;262.633;265.818;267.942;272.622;275.558;278.403;279.713;284.031;283.291;288.037;292.240;297.371;304.335;309.256;314.217;320.782;327.028;332.186;336.012;342.762;347.214;353.818;361.419;371.988;382.560;391.272;399.118;406.636;413.725;419.888;424.261;432.510;435.548;441.799;447.256;455.160;461.341;468.399;474.546;480.632;487.964;493.516;495.845;503.992;505.663;510.600;515.045;519.782;524.623;530.704;535.505;540.404;545.541;549.224;549.941;554.918;555.798;556.654;557.557;560.143;562.927;565.241;569.500;573.958;577.024;578.965;578.394;579.689;578.136;579.748;579.147;580.096;581.671;583.253;583.510;585.122;584.570;582.937;579.079;576.700;572.645;570.981;568.379;567.869;567.757;568.179;569.040;570.456;571.868;571.942;571.053;571.105;569.791;571.459;570.231;571.404;572.365;575.766;577.825;580.204;582.759;584.129;584.165;586.272;584.803;586.444;588.126;590.250;592.698;595.085;597.939;599.679;602.543;603.380;602.610;603.462;601.842;602.483;604.510;606.021;606.568;608.583;608.833;610.441;610.759;610.527;609.150;610.327;607.736;605.429;590.088;575.748;569.261;566.078;563.580;564.101;565.593;566.584;567.197;566.393;566.518;569.361;570.102;572.696;576.199;578.472;581.046;584.420;587.064;589.082;589.415;590.875;590.876;593.456;594.422;598.120;600.839;604.084;608.209;611.162;614.137;615.826;615.283;615.167;613.331;615.879
;5_65 años y más;16.652;16.682;16.786;16.895;16.973;17.204;17.471;17.670;18.013;18.173;18.417;18.503;18.710;18.705;18.993;19.249;19.594;20.158;20.569;20.914;21.447;21.927;22.296;22.585;23.141;23.468;23.986;24.405;25.105;25.865;26.639;27.346;27.932;28.604;29.267;29.791;30.526;30.768;31.364;31.877;32.668;33.235;33.918;34.614;35.121;35.964;36.562;37.056;37.822;38.100;38.551;39.053;39.523;40.018;40.575;41.167;41.732;42.195;42.736;43.065;43.347;43.396;43.712;43.781;43.989;44.288;44.550;44.942;45.404;45.678;45.928;46.026;46.231;46.175;46.416;46.292;46.419;46.670;46.949;47.088;47.341;47.624;47.711;47.665;47.519;47.248;47.156;46.886;46.914;47.029;47.190;47.446;47.610;47.828;47.949;48.156;48.106;47.946;48.221;48.259;48.477;48.568;49.192;49.469;49.795;50.121;50.430;50.844;51.036;50.854;51.299;51.490;51.821;52.212;52.659;53.001;53.255;53.671;53.933;54.162;54.147;53.981;54.133;54.224;54.326;54.444;54.651;54.852;55.005;55.239;55.487;55.673;55.700;55.637;55.832;55.510;54.821;53.950;53.433;53.199;53.168;53.079;53.148;53.340;53.022;52.743;52.766;52.581;52.630;52.624;52.761;52.890;52.873;53.002;53.236;53.537;53.346;53.040;52.972;52.681;52.845;52.966;53.035;53.342;53.458;53.572;53.660;53.735;53.309;52.950;52.971
;Total Plazas de empleo registrado;1.296.632;1.289.190;1.295.640;1.305.201;1.309.145;1.319.267;1.333.984;1.344.393;1.367.777;1.378.754;1.390.276;1.388.838;1.402.838;1.393.699;1.415.257;1.433.916;1.451.961;1.477.747;1.493.824;1.512.411;1.540.063;1.564.213;1.582.058;1.588.262;1.608.365;1.621.814;1.648.976;1.684.862;1.736.782;1.780.536;1.814.850;1.847.302;1.875.667;1.899.739;1.920.686;1.924.753;1.950.981;1.948.208;1.968.858;1.988.488;2.013.925;2.030.555;2.052.768;2.069.839;2.089.471;2.117.520;2.136.053;2.129.443;2.159.686;2.151.897;2.167.601;2.186.225;2.198.342;2.207.485;2.224.595;2.235.729;2.252.796;2.271.016;2.285.289;2.274.355;2.292.748;2.286.272;2.285.527;2.292.523;2.301.591;2.306.278;2.311.770;2.332.633;2.355.285;2.371.461;2.376.200;2.361.787;2.362.669;2.344.403;2.350.002;2.344.604;2.346.822;2.347.304;2.344.675;2.337.123;2.339.038;2.328.445;2.309.756;2.278.454;2.253.522;2.225.966;2.212.157;2.197.833;2.188.553;2.180.168;2.174.624;2.176.180;2.181.185;2.185.655;2.182.649;2.169.903;2.171.344;2.157.774;2.167.588;2.163.195;2.167.419;2.167.088;2.171.388;2.177.019;2.186.108;2.195.877;2.201.740;2.194.164;2.205.628;2.195.130;2.202.982;2.214.917;2.220.780;2.225.740;2.233.016;2.243.497;2.250.705;2.263.665;2.266.421;2.253.640;2.255.203;2.241.938;2.239.828;2.254.003;2.255.490;2.251.223;2.260.421;2.259.830;2.267.071;2.261.451;2.264.366;2.250.837;2.258.623;2.243.047;2.220.588;2.116.816;2.036.980;2.004.847;1.994.691;1.987.063;1.998.373;2.012.509;2.023.081;2.022.576;2.024.358;2.023.542;2.036.591;2.042.858;2.053.992;2.067.663;2.076.283;2.087.750;2.105.696;2.120.623;2.130.320;2.127.036;2.137.231;2.134.262;2.147.495;2.155.255;2.171.404;2.175.876;2.185.469;2.200.988;2.214.995;2.228.972;2.235.282;2.224.040;2.223.402;2.205.364;2.214.582
