;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS SOCIO-DEMOGRÁFICAS, OCUPACIONALES Y DEL EMPLEADOR - SEXO - POR GRUPO DE EDAD - 18 A 29 AÑOS, 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones;genero;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;0_Menor a 15 años;1_Hombre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;0_Menor a 15 años;2_Mujer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1_Entre 15 y 17 años;1_Hombre;1.984;2.088;2.152;2.130;2.099;2.141;2.219;2.274;2.254;2.234;2.196;2.070;2.211;2.236;2.306;2.323;2.355;2.487;2.485;2.534;2.603;2.531;2.455;2.288;2.495;2.583;2.593;2.708;3.086;3.398;3.598;3.599;3.386;3.253;3.123;2.903;3.053;3.064;2.973;2.883;2.858;2.849;2.908;2.860;2.677;2.519;2.348;2.150;2.183;2.185;2.212;2.199;2.019;2.028;2.008;1.927;1.793;1.750;1.682;1.503;1.549;1.571;1.573;1.659;1.594;1.535;1.521;1.547;1.497;1.421;1.332;1.228;1.172;1.164;1.132;1.138;1.091;1.068;1.032;1.003;912;809;731;652;614;646;647;654;617;584;574;548;539;495;463;428;436;387;457;476;469;431;436;479;456;434;391;372;375;372;399;407;411;386;398;414;390;391;393;344;331;336;354;376;353;335;343;319;309;276;256;247;240;243;231;192;175;169;180;197;196;202;188;171;174;175;170;193;203;214;238;245;224;220;214;196;194;204;210;212;230;206;219;236;231;214;214;202;195;195;211
;1_Entre 15 y 17 años;2_Mujer;1.103;1.103;1.062;1.057;1.058;1.044;1.096;1.120;1.106;1.099;1.019;990;1.046;1.070;1.095;1.121;1.171;1.331;1.372;1.374;1.341;1.352;1.285;1.190;1.245;1.241;1.250;1.251;1.393;1.517;1.566;1.620;1.590;1.537;1.459;1.336;1.390;1.338;1.361;1.351;1.331;1.302;1.295;1.246;1.152;1.111;1.056;930;888;906;909;891;870;843;813;792;775;753;690;630;612;589;596;632;634;605;594;613;628;590;566;514;484;458;466;480;460;439;422;440;411;384;334;314;284;268;234;241;244;234;229;210;237;235;221;203;193;190;194;189;190;204;190;181;176;166;159;151;162;163;170;175;166;170;159;156;149;152;147;134;143;156;153;140;144;138;147;155;145;133;123;119;111;113;105;94;94;85;84;79;78;77;90;86;87;88;92;87;95;93;97;100;100;95;94;82;77;81;78;85;87;90;92;95;88;91;93;85;85;87;81
;2_Entre 18 y 29 años;1_Hombre;342.409;341.160;343.068;345.216;345.067;347.302;350.399;352.837;360.697;364.101;366.814;365.234;364.479;365.080;371.430;376.152;382.085;393.737;398.277;402.887;409.167;415.106;419.667;419.724;420.332;425.634;432.864;441.289;455.327;467.251;475.668;483.612;489.503;494.568;499.850;498.460;498.845;499.845;505.379;509.969;513.258;517.234;523.253;526.595;529.674;535.978;540.918;536.474;538.576;538.725;541.556;545.665;547.262;548.110;551.339;553.265;556.396;560.427;564.465;558.730;557.779;556.788;556.639;559.358;560.356;559.804;562.364;568.965;575.417;581.008;581.841;574.779;570.254;564.145;564.649;563.370;562.852;561.634;559.448;555.911;553.517;548.360;540.584;528.689;513.370;504.955;500.577;496.523;493.073;489.834;488.170;488.144;488.316;489.830;489.221;484.544;482.279;479.141;482.668;481.111;480.565;478.088;476.687;478.787;479.188;480.992;481.981;478.692;478.687;476.018;477.868;479.892;479.768;479.670;480.774;482.185;482.076;484.698;485.656;480.575;476.773;473.462;471.368;472.066;470.161;466.589;467.838;465.794;467.906;464.676;466.112;460.786;459.634;456.159;448.166;416.039;395.313;388.737;387.425;387.111;390.718;396.048;399.558;398.297;397.542;397.207;399.652;401.563;403.828;406.462;407.424;409.724;414.636;418.093;420.500;419.395;420.271;419.811;423.321;425.088;428.110;427.757;429.116;432.427;435.901;439.201;440.764;438.511;436.111;431.340;432.479
;2_Entre 18 y 29 años;2_Mujer;208.922;207.197;207.378;210.405;211.390;212.389;212.231;212.854;220.641;224.066;226.151;226.020;223.087;223.029;226.600;230.532;233.854;239.785;242.377;245.202;250.010;254.065;257.296;257.774;254.601;256.133;259.835;265.920;273.257;277.976;281.420;285.162;290.360;294.609;299.719;300.746;298.638;300.670;306.843;311.703;313.295;315.250;317.461;319.465;323.166;327.928;332.441;331.120;330.184;333.379;333.987;337.003;339.259;340.154;340.408;340.638;343.042;346.071;349.706;348.464;344.851;345.863;346.407;349.030;350.163;350.837;350.701;353.137;357.587;361.334;363.745;361.022;356.581;354.420;354.671;354.833;356.324;356.607;355.074;351.604;351.872;350.429;347.748;343.280;332.696;328.033;325.098;322.937;320.866;316.928;315.985;314.946;314.532;315.211;315.243;312.599;309.231;308.329;308.787;309.047;311.320;310.689;306.997;309.890;311.223;312.453;313.891;313.088;311.413;310.302;310.145;311.796;313.409;313.291;313.371;312.792;313.776;315.647;317.624;314.914;311.689;309.879;308.409;309.236;308.752;306.444;306.626;303.736;307.939;306.784;308.713;305.861;301.210;299.485;294.729;276.372;259.594;250.790;246.349;244.512;245.440;247.108;249.137;248.554;246.611;246.387;247.265;248.364;249.111;250.519;251.472;252.570;255.268;257.067;259.066;258.355;256.203;256.977;259.115;261.220;263.014;263.187;263.347;265.159;268.971;270.861;272.644;271.891;269.131;267.565;267.787
