;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS SOCIO-DEMOGRÁFICAS - TOTAL - POR GRUPO DE EDAD, 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;0_Menor a 15 años;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1_Entre 15 y 24 años;257.938;255.711;256.528;258.372;257.725;258.372;260.307;262.306;269.299;272.125;274.125;272.145;269.619;268.977;274.272;278.254;282.164;290.037;293.390;297.241;303.333;308.510;312.439;311.636;310.492;313.171;318.720;326.524;338.960;348.795;355.590;363.041;368.334;372.800;378.088;376.302;374.635;374.771;380.792;385.723;386.811;388.990;393.569;396.110;399.072;404.372;409.024;404.147;404.256;404.506;405.735;409.386;409.811;409.277;410.299;410.924;413.248;416.322;420.327;414.720;412.562;410.534;409.394;412.263;412.828;411.997;412.885;418.999;424.096;428.597;429.841;423.477;417.811;411.410;411.297;410.743;410.431;409.219;406.088;401.653;399.619;394.628;387.944;377.753;362.821;354.438;349.290;345.371;341.847;336.434;333.393;332.182;332.364;332.600;331.588;326.409;323.680;320.074;322.496;321.973;323.196;320.511;317.782;319.693;320.771;320.675;320.998;317.574;316.875;314.411;314.684;316.157;316.036;314.455;314.190;315.158;315.161;316.215;317.477;312.682;309.738;306.680;304.462;305.020;303.733;300.251;300.895;299.384;302.200;298.804;300.670;295.575;293.224;290.474;282.742;254.327;236.586;229.383;226.856;225.934;229.769;234.381;237.775;236.748;236.794;235.612;236.802;238.738;240.925;243.004;244.151;246.211;252.422;256.110;258.500;257.227;258.324;257.846;260.376;262.435;265.850;265.371;265.797;268.566;274.190;277.495;279.674;278.174;277.084;273.549;274.332
;2_Entre 25 y 34 años;561.040;560.634;563.926;571.331;575.162;580.600;583.364;586.403;601.983;609.578;615.306;616.482;616.075;619.334;628.253;637.802;649.813;672.347;680.784;688.288;698.346;708.209;715.767;719.007;718.854;727.248;737.340;750.869;769.031;783.289;794.200;803.320;814.781;824.885;834.386;837.656;839.373;845.143;856.541;865.617;874.093;881.577;889.224;895.573;903.093;913.890;922.740;921.724;924.975;930.960;935.986;942.954;949.201;953.698;958.747;961.694;966.829;973.430;979.791;976.879;972.445;976.022;977.761;982.227;985.517;988.026;990.890;996.566;1.007.393;1.015.944;1.020.453;1.015.082;1.009.866;1.007.036;1.009.964;1.008.607;1.011.205;1.012.774;1.012.878;1.009.419;1.010.029;1.007.329;1.001.327;990.632;972.145;964.138;960.255;955.972;952.519;950.197;950.075;950.593;950.614;954.517;954.897;951.734;947.182;945.743;949.212;948.294;950.103;949.742;947.845;952.411;953.982;959.067;962.401;961.446;960.100;958.591;961.264;965.772;969.646;972.490;975.321;976.652;979.448;986.065;989.764;985.787;980.052;977.028;975.605;978.222;977.783;973.910;975.236;970.898;976.325;975.251;976.967;971.733;965.895;961.704;953.265;915.428;881.727;867.232;860.670;857.805;859.168;863.216;866.877;865.648;860.957;862.470;866.947;868.825;871.781;875.421;877.491;879.868;883.359;886.108;888.805;887.729;883.159;885.697;890.551;893.249;897.009;898.435;900.784;905.122;908.406;912.186;914.676;911.906;905.259;900.298;901.788
;3_Entre 35 y 44 años;419.632;419.331;421.618;428.061;431.669;435.842;438.305;440.881;449.701;454.636;458.165;459.396;460.395;462.490;468.245;474.723;486.187;511.647;518.532;524.268;531.237;537.905;543.698;546.621;549.700;557.034;563.965;573.505;586.289;597.737;606.484;614.061;622.719;630.437;637.728;641.353;645.424;649.365;656.870;664.131;672.050;679.147;686.822;692.854;699.710;708.139;715.110;717.086;722.894;727.587;732.945;739.352;745.706;751.074;756.394;760.287;765.042;770.877;776.087;776.552;777.771;781.151;782.942;786.667;790.403;794.423;798.347;803.824;811.279;817.802;821.561;821.294;820.875;821.277;824.107;824.300;827.220;830.016;831.956;831.984;834.347;834.336;832.271;827.460;819.553;816.601;814.826;812.619;811.479;811.700;811.348;812.412;813.775;817.190;818.327;817.607;815.970;815.483;818.460;818.328;820.556;821.322;823.257;824.935;826.646;830.231;832.519;832.211;833.561;833.181;834.890;837.814;840.918;842.956;845.226;847.605;849.887;853.668;855.555;854.807;852.598;851.483;850.899;851.825;853.320;852.024;854.220;854.457;857.135;857.844;859.597;857.763;856.688;855.501;852.211;831.872;812.962;804.733;800.695;798.469;798.908;800.905;803.410;803.275;801.364;803.359;806.410;807.933;811.651;815.088;817.096;819.312;823.012;826.282;828.076;828.951;827.557;830.680;834.815;836.455;840.960;843.623;846.369;850.645;853.437;856.021;857.901;856.695;854.132;853.304;854.658
;4_Entre 45 y 64 años;462.958;465.139;468.579;473.435;477.566;482.322;486.475;489.911;496.947;499.630;503.791;506.887;509.794;513.544;519.873;527.992;546.951;593.476;604.688;612.176;620.687;628.213;635.602;641.318;648.026;655.557;663.944;673.543;686.559;699.242;710.003;720.354;730.799;741.130;749.254;756.049;763.375;768.019;777.166;785.686;795.980;805.180;815.537;824.881;833.230;843.138;851.982;856.872;865.458;871.376;878.476;885.863;893.891;901.352;909.028;914.797;920.981;926.769;929.025;929.721;933.288;937.374;939.284;942.712;946.554;950.191;955.126;961.074;966.040;970.868;974.495;974.269;975.045;975.941;979.073;979.534;981.989;986.240;989.419;990.828;993.848;994.906;994.075;991.120;985.008;982.230;981.095;979.078;978.681;979.173;978.082;977.335;979.569;982.372;982.324;982.286;981.047;981.302;984.129;982.709;985.194;986.587;990.800;993.881;996.482;1.000.236;1.002.290;1.003.528;1.004.444;1.003.959;1.005.661;1.007.247;1.009.743;1.012.575;1.016.438;1.020.469;1.023.247;1.027.372;1.030.646;1.031.874;1.031.145;1.031.218;1.031.943;1.032.229;1.034.818;1.033.768;1.036.370;1.037.155;1.039.292;1.039.167;1.040.275;1.039.476;1.038.316;1.037.277;1.035.201;1.019.360;1.003.198;994.587;988.981;986.807;984.977;984.320;985.459;985.368;982.661;983.421;986.965;987.737;991.093;995.002;998.538;1.001.856;1.005.493;1.008.165;1.010.451;1.012.179;1.012.096;1.014.475;1.017.292;1.018.246;1.022.968;1.027.239;1.031.268;1.036.345;1.039.343;1.042.344;1.045.574;1.046.014;1.045.535;1.046.993;1.049.938
;5_65 años y más;52.531;52.720;53.113;53.522;53.863;54.366;55.053;55.595;56.259;54.796;55.528;56.279;56.411;56.603;57.208;59.032;66.240;88.069;91.008;92.289;93.501;94.447;94.427;95.110;95.678;96.393;97.195;98.150;99.504;100.960;102.674;104.241;104.768;106.224;107.569;109.003;110.091;109.661;109.688;111.146;113.061;114.835;117.107;119.145;120.865;122.783;124.504;126.180;127.871;128.825;130.023;131.380;132.802;133.841;135.265;135.231;136.142;137.040;137.720;138.421;139.266;139.976;140.816;141.720;142.675;143.533;144.540;145.313;145.641;146.474;147.160;147.561;147.866;148.318;149.091;149.469;150.243;151.311;152.343;153.293;154.414;155.501;156.259;156.986;156.891;157.144;157.460;157.444;157.801;157.479;157.188;157.481;157.925;158.429;158.373;158.844;158.776;158.874;159.499;159.636;160.289;160.444;161.308;161.783;162.083;162.570;162.996;162.810;162.579;161.783;161.822;161.668;161.549;161.903;162.689;163.301;163.381;163.800;163.997;164.074;163.603;163.048;163.106;162.707;162.736;162.237;162.493;162.939;163.097;163.290;163.758;163.886;163.580;163.032;163.290;163.109;162.522;161.433;160.418;160.400;160.235;159.381;158.973;159.018;157.952;157.113;156.820;156.090;155.900;155.438;155.496;155.544;155.348;155.385;155.375;155.571;154.955;153.934;153.553;152.569;152.094;152.591;151.669;151.705;151.206;150.958;150.941;150.953;149.555;148.686;148.178
;Total Empleo registrado;1.754.099;1.753.535;1.763.764;1.784.721;1.795.985;1.811.502;1.823.504;1.835.096;1.874.189;1.890.765;1.906.915;1.911.189;1.912.294;1.920.948;1.947.851;1.977.803;2.031.355;2.155.576;2.188.402;2.214.262;2.247.104;2.277.284;2.301.933;2.313.692;2.322.750;2.349.403;2.381.164;2.422.591;2.480.343;2.530.023;2.568.951;2.605.017;2.641.401;2.675.476;2.707.025;2.720.363;2.732.898;2.746.959;2.781.057;2.812.303;2.841.995;2.869.729;2.902.259;2.928.563;2.955.970;2.992.322;3.023.360;3.026.009;3.045.454;3.063.254;3.083.165;3.108.935;3.131.411;3.149.242;3.169.733;3.182.933;3.202.242;3.224.438;3.242.950;3.236.293;3.235.332;3.245.057;3.250.197;3.265.589;3.277.977;3.288.170;3.301.788;3.325.776;3.354.449;3.379.685;3.393.510;3.381.683;3.371.463;3.363.982;3.373.532;3.372.653;3.381.088;3.389.560;3.392.684;3.387.177;3.392.257;3.386.700;3.371.876;3.343.951;3.296.418;3.274.551;3.262.926;3.250.484;3.242.327;3.234.983;3.230.086;3.230.003;3.234.247;3.245.108;3.245.509;3.236.880;3.226.655;3.221.476;3.233.796;3.230.940;3.239.338;3.238.606;3.240.992;3.252.703;3.259.964;3.272.779;3.281.204;3.277.569;3.277.559;3.271.925;3.278.321;3.288.658;3.297.892;3.304.379;3.313.864;3.323.185;3.331.124;3.347.120;3.357.439;3.349.224;3.337.136;3.329.457;3.326.015;3.330.003;3.332.390;3.322.190;3.329.214;3.324.833;3.338.049;3.334.356;3.341.267;3.328.433;3.317.703;3.307.988;3.286.709;3.184.096;3.096.995;3.057.368;3.037.620;3.029.415;3.033.057;3.042.203;3.052.494;3.050.057;3.039.728;3.041.975;3.053.944;3.059.323;3.071.350;3.083.953;3.092.772;3.102.791;3.119.634;3.132.050;3.141.207;3.141.657;3.136.091;3.142.632;3.156.587;3.162.954;3.178.881;3.187.259;3.195.887;3.212.383;3.226.582;3.239.004;3.248.766;3.243.742;3.231.565;3.222.830;3.228.894
