;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS OCUPACIONALES Y DEL EMPLEADOR - SECTOR PRIVADO - POR RAMA DE ACTIVIDAD ECONÓMICA CIIU 4 A NIVEL 1 (SECCIÓN), 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones (CIIU Rev. 4);Descripción;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;A;Agricultura, ganadería,  silvicultura y pesca.;126.994;125.974;127.059;127.327;128.323;129.932;132.705;135.292;137.388;138.456;138.966;137.821;140.354;139.127;140.260;141.974;142.593;144.648;147.777;148.633;150.048;151.527;153.023;152.204;155.435;155.984;158.129;161.257;165.567;170.910;175.035;177.971;178.954;180.543;181.401;181.320;186.089;184.366;183.629;185.288;184.989;184.354;186.967;187.962;187.803;189.580;189.948;188.606;190.779;188.148;187.673;188.922;189.353;190.883;193.961;194.822;195.884;197.517;198.400;197.544;201.667;199.273;197.989;199.870;199.829;200.567;203.120;205.428;206.923;210.935;211.905;210.210;212.019;207.030;205.436;205.878;205.893;205.691;207.715;207.846;207.901;208.809;208.356;206.523;214.798;210.803;207.722;208.722;208.573;208.830;209.694;211.453;213.481;214.883;214.972;213.748;215.390;213.025;212.867;213.993;213.854;213.938;215.763;216.823;218.401;220.398;220.225;218.458;220.281;218.949;217.764;220.576;220.859;220.748;222.781;223.734;224.731;226.602;226.324;225.120;226.197;223.078;220.605;222.448;221.028;220.520;222.815;223.708;224.583;224.803;224.620;223.342;226.049;222.703;218.442;208.002;204.735;205.115;206.492;208.037;210.846;213.773;214.340;213.917;218.081;217.051;215.651;218.903;219.074;219.849;221.975;223.822;226.094;227.888;228.964;228.761;230.739;228.374;226.574;227.371;225.836;224.377;225.480;226.343;227.737;230.321;230.584;228.512;230.144;227.091;225.452
;B;Explotación de minas y canteras.;14.967;14.925;14.882;15.386;15.640;15.688;15.653;15.778;16.297;16.319;16.631;16.896;17.401;17.983;18.933;19.706;19.902;19.418;19.094;18.585;18.039;18.332;18.734;18.881;19.024;19.258;20.007;20.201;20.722;21.440;21.968;22.430;23.109;23.631;23.958;23.843;24.318;24.684;25.290;25.093;25.348;26.329;27.252;28.052;28.080;28.313;29.227;29.820;31.653;32.121;32.932;33.996;34.175;33.595;33.011;32.745;32.995;33.439;33.625;33.304;33.711;33.348;33.141;33.842;34.113;33.972;34.097;34.678;35.215;35.447;35.197;34.198;33.906;33.259;32.644;31.665;30.641;30.380;30.824;30.581;30.103;29.548;28.239;27.429;27.444;28.070;28.197;27.962;27.664;27.717;27.933;28.227;28.304;28.601;28.032;27.327;26.150;25.280;24.927;24.702;24.730;25.001;25.058;25.124;25.435;25.621;25.925;25.648;26.006;26.371;26.760;27.102;27.384;27.657;28.266;28.433;28.523;28.744;28.939;28.619;28.509;28.382;28.984;29.383;30.021;30.132;30.051;30.251;30.428;30.236;29.768;29.015;28.748;28.757;28.568;26.468;24.326;23.539;23.643;23.808;24.604;25.522;26.491;26.426;26.540;26.883;27.222;27.267;27.570;27.932;28.371;28.730;29.223;29.476;30.178;30.286;30.132;30.327;30.748;30.863;30.956;30.750;31.030;31.444;31.476;31.746;31.828;31.235;30.709;30.471;30.647
;C;Industrias manufactureras.;255.563;254.762;255.000;256.321;255.901;258.648;262.377;264.896;268.905;271.517;273.916;273.355;274.651;275.651;279.214;281.071;282.773;287.159;290.341;294.210;297.265;301.083;303.394;304.191;304.883;306.888;311.315;313.920;320.959;328.321;334.849;339.726;342.202;346.101;348.743;348.267;350.365;350.388;354.145;355.476;357.974;360.261;363.643;364.678;365.088;367.581;368.590;367.743;368.834;367.652;368.437;368.633;369.244;370.832;372.471;373.966;374.957;377.213;378.460;375.607;377.847;377.854;378.071;379.421;379.481;380.551;383.018;386.582;391.139;393.352;394.487;391.957;393.503;390.288;391.329;390.930;389.882;390.111;391.631;390.716;390.862;388.714;385.654;381.664;379.753;372.760;369.664;366.921;364.838;364.592;363.673;364.161;364.569;364.452;363.704;362.141;361.950;359.519;360.971;360.067;360.067;360.300;362.530;363.521;364.776;365.776;365.623;365.316;367.468;365.750;367.544;367.243;366.348;367.016;368.860;371.066;371.244;371.414;371.166;368.927;368.484;366.184;365.154;365.740;363.770;363.508;366.082;367.014;366.300;364.095;363.328;360.471;361.695;359.655;358.162;347.552;337.557;331.493;328.375;326.317;327.745;330.001;330.572;328.526;329.409;330.871;333.443;333.020;333.703;334.727;335.648;337.211;340.076;342.311;342.252;340.943;341.017;341.224;343.697;344.216;346.870;348.727;350.027;352.067;352.385;351.703;349.832;347.178;345.814;343.543;345.200
;D;Suministro de electricidad, gas, vapor y aire acondicionado.;14.288;14.339;14.426;14.489;14.730;14.717;13.226;13.397;13.308;13.332;13.227;13.252;13.166;11.237;11.298;11.352;11.413;11.434;10.759;10.891;10.822;10.890;10.931;10.945;11.180;11.209;11.356;11.430;11.474;11.639;11.652;11.658;11.694;11.781;11.917;12.012;11.780;11.356;11.274;11.162;11.225;11.296;11.164;11.203;11.171;11.141;11.263;11.063;10.625;10.640;10.764;9.627;6.677;5.929;5.957;6.080;6.192;6.231;6.261;6.218;5.937;5.318;4.996;5.149;5.170;5.201;5.191;5.177;5.304;5.371;5.516;5.528;5.759;5.836;5.888;6.008;6.043;6.113;6.052;6.082;6.126;6.000;6.046;6.059;6.534;6.202;6.282;6.293;6.028;5.965;5.735;5.739;5.779;5.728;5.633;5.554;5.388;5.414;5.467;5.346;5.172;5.191;5.086;5.090;5.218;5.181;5.143;5.096;4.935;4.947;4.962;4.982;4.957;4.959;4.865;4.936;5.086;5.091;5.135;5.142;5.214;5.292;5.481;5.486;5.457;5.409;5.435;5.491;5.480;5.264;5.278;5.208;5.359;5.280;5.251;4.932;4.838;4.949;5.069;5.166;5.191;5.214;5.234;5.362;5.422;5.449;5.634;5.851;5.999;6.007;5.916;6.030;6.235;6.368;6.562;6.596;6.552;6.639;6.844;6.771;6.726;6.689;6.714;6.883;7.076;7.151;7.234;7.182;7.138;7.111;7.084
;E;"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento.";4.743;4.747;4.828;4.883;4.909;4.825;4.813;4.738;4.771;4.795;4.775;4.776;4.811;4.858;4.818;4.803;4.837;4.887;5.264;5.299;5.433;6.182;5.670;5.589;5.504;5.448;5.593;5.747;5.863;6.109;6.203;6.324;6.346;6.326;6.391;6.375;6.396;6.339;6.132;6.278;6.374;6.482;6.560;6.524;6.569;6.583;6.622;6.595;6.812;6.838;6.827;6.724;6.816;7.042;6.775;6.737;6.724;6.778;6.893;6.887;6.691;6.724;6.741;6.712;6.770;6.737;6.725;6.739;6.742;6.755;6.798;6.819;6.796;6.773;6.724;6.690;6.692;6.671;6.721;6.646;6.624;6.638;6.661;6.610;6.598;6.613;6.584;6.587;6.595;6.575;6.599;6.636;6.804;6.815;6.741;6.784;6.622;6.624;6.714;6.729;6.794;6.862;6.854;6.833;6.886;6.941;6.986;6.972;7.056;7.096;7.119;7.145;7.245;7.299;7.369;7.411;7.456;7.491;7.570;7.502;7.549;7.598;7.723;7.835;7.914;7.907;7.945;7.889;7.978;8.001;8.191;8.182;8.161;8.198;8.250;8.066;8.196;8.754;8.788;8.305;8.234;8.174;8.175;8.711;8.930;9.076;9.032;8.912;8.985;9.098;9.129;9.205;9.228;9.232;9.152;9.118;9.328;10.163;9.835;9.446;9.366;9.444;9.458;9.485;9.608;9.915;9.843;9.775;9.711;9.646;9.716
;F;Construcción.;50.189;50.200;51.425;51.615;52.643;53.800;55.652;56.524;57.608;57.549;57.237;55.722;56.077;55.752;57.634;57.731;59.125;61.497;62.569;64.498;67.219;68.556;69.997;70.344;73.075;74.776;77.202;78.931;83.608;87.613;91.336;95.291;97.536;98.828;99.828;99.198;103.235;104.026;105.881;107.691;111.653;114.690;118.427;121.351;123.424;125.829;127.690;126.519;131.709;132.607;134.971;137.750;138.763;139.557;143.584;146.425;148.091;148.982;149.462;146.064;148.458;148.489;147.802;147.147;145.937;145.310;145.942;148.767;151.041;151.698;150.144;146.188;147.011;145.517;146.914;144.596;144.578;145.597;145.065;144.094;142.097;138.370;133.599;124.349;119.245;116.824;116.455;113.917;113.460;112.812;114.499;116.591;117.542;119.482;120.090;117.671;117.757;116.911;118.366;116.440;114.309;111.468;110.094;108.865;106.880;106.661;106.725;104.888;104.765;103.925;104.467;104.759;105.075;104.419;104.574;105.420;105.030;105.479;105.050;102.229;101.627;100.025;99.560;99.842;99.890;99.071;99.245;98.280;98.006;95.528;94.470;92.766;94.052;93.669;90.564;73.899;70.101;74.153;76.866;77.736;77.647;79.185;80.114;79.408;78.517;78.067;79.063;78.934;80.138;81.771;81.809;81.070;82.456;83.345;82.939;81.530;80.887;80.589;82.146;82.122;83.506;83.828;85.629;87.629;88.623;89.452;89.641;87.645;85.067;82.558;82.911
;G;"Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.";278.541;275.742;277.459;278.900;278.342;279.840;283.818;287.003;292.250;296.418;300.963;302.189;302.695;302.024;306.644;311.389;317.434;322.971;327.053;332.552;339.341;345.737;353.562;356.786;358.071;361.024;367.098;375.468;388.817;399.013;407.464;414.492;421.207;427.511;436.575;439.660;439.689;440.226;444.760;450.144;455.466;458.156;463.180;468.532;473.379;479.480;486.434;487.767;488.043;486.964;490.988;496.624;500.038;501.877;505.536;508.663;511.416;515.738;522.529;524.313;519.493;518.370;518.972;521.585;523.438;522.557;522.238;526.670;528.923;532.026;535.331;536.787;522.752;521.436;523.365;523.790;523.177;522.495;521.285;520.892;521.919;521.895;522.244;520.190;500.028;496.105;494.302;491.814;488.922;486.049;484.183;483.629;484.006;485.612;486.971;485.704;482.155;480.701;482.706;483.418;484.385;484.364;486.212;489.349;491.791;494.140;498.036;498.426;495.460;495.170;498.330;500.565;501.820;502.439;504.170;506.911;509.353;512.411;516.269;515.137;512.327;511.961;513.412;515.560;515.684;514.808;515.745;516.872;518.694;519.041;523.798;522.638;520.831;518.770;515.832;500.869;484.081;473.057;469.806;469.073;472.085;475.844;480.783;482.619;479.578;479.346;482.346;483.644;484.885;487.747;490.010;493.062;496.539;499.561;504.224;504.975;503.933;503.615;506.387;509.168;511.412;512.099;513.905;516.851;520.530;523.837;528.555;528.810;525.489;523.138;525.390
;H;Transporte y almacenamiento.;54.314;54.674;55.039;55.528;55.779;56.292;56.722;57.332;58.330;59.232;59.874;60.353;61.721;62.342;63.352;64.016;64.729;66.841;68.132;69.231;70.450;71.552;72.471;73.124;76.722;79.329;81.012;83.064;86.122;89.998;92.357;94.151;95.768;97.450;98.559;99.337;101.324;102.196;103.670;104.865;106.123;106.961;107.906;109.765;111.526;112.875;114.391;114.765;116.891;118.162;120.080;121.993;123.522;124.999;126.552;127.544;129.217;130.677;131.929;132.448;135.846;136.536;137.207;137.961;138.370;138.661;138.672;139.848;141.040;141.464;142.366;142.273;144.153;143.890;144.237;144.105;144.016;144.374;143.803;143.420;142.984;142.052;141.095;139.826;139.627;138.926;138.159;137.245;136.356;135.294;134.456;134.349;134.368;134.427;133.998;133.698;133.676;133.491;134.141;133.647;134.083;134.198;134.296;134.497;135.261;135.521;135.803;136.145;137.083;137.019;137.709;138.210;138.475;138.944;139.253;139.719;140.156;140.832;141.118;140.531;141.019;140.923;141.560;142.114;142.320;142.269;142.332;141.916;142.455;141.916;141.978;141.380;142.294;142.043;141.025;136.174;131.166;127.453;125.586;124.058;123.468;123.429;123.562;122.916;123.286;124.586;125.141;124.600;124.735;125.052;124.877;124.893;125.365;125.900;126.201;126.015;126.602;126.431;127.027;127.041;127.218;127.288;127.017;127.914;128.609;129.341;129.610;129.326;129.512;129.171;130.166
;I;Actividades de alojamiento y de servicio de comidas.;49.272;49.268;49.748;49.944;50.573;51.353;52.241;53.160;54.672;55.477;56.398;56.698;57.715;57.846;59.039;60.183;61.631;63.557;64.862;66.344;67.869;68.846;69.640;70.374;71.637;72.530;74.103;76.255;79.717;82.378;84.335;86.309;87.934;89.213;90.406;91.117;92.361;92.756;94.435;95.612;97.485;98.914;100.259;101.426;103.015;104.748;105.801;105.886;107.922;108.406;109.830;111.183;111.985;112.786;113.105;113.480;114.206;115.294;116.136;116.018;117.273;117.128;117.721;118.858;119.590;119.707;120.058;121.346;122.684;123.825;123.996;123.693;124.230;123.912;124.205;123.864;124.646;124.823;124.254;123.889;124.547;124.287;123.544;122.446;120.896;120.215;120.349;119.495;118.630;117.681;116.616;116.563;116.585;116.753;116.224;115.718;116.305;115.539;115.785;115.762;116.352;116.637;116.453;116.327;116.660;116.784;116.850;117.109;116.999;116.546;117.072;117.313;117.778;118.288;118.469;118.843;119.351;119.717;119.893;119.505;120.787;120.389;120.507;120.966;121.347;121.347;122.055;122.006;122.397;121.973;121.975;121.743;121.505;121.046;118.938;107.678;95.533;87.129;83.432;81.281;80.916;81.162;81.924;82.298;83.381;83.652;84.524;84.555;84.485;85.765;87.213;88.831;90.646;91.868;93.055;93.719;93.529;93.421;94.950;96.132;97.636;98.132;98.468;99.885;100.960;102.160;102.680;102.910;103.057;102.728;103.533
;J;Información y comunicación.;31.968;32.181;32.414;32.426;32.473;32.855;32.948;33.169;33.500;33.681;33.920;33.925;33.941;28.278;28.885;29.038;29.604;29.935;30.226;29.799;30.054;30.358;30.510;30.495;30.858;31.331;31.925;32.710;33.428;33.931;34.517;35.118;35.727;36.386;36.606;36.800;37.380;37.718;38.091;38.326;38.579;38.889;39.156;39.465;39.613;40.094;40.279;40.210;40.722;40.846;41.317;41.620;41.833;41.826;42.108;42.229;42.280;42.690;42.948;42.926;43.718;43.759;43.897;44.054;44.056;43.991;44.476;44.504;44.671;44.630;44.827;44.725;43.873;43.960;44.280;44.509;44.584;44.645;44.744;44.774;44.857;44.984;44.623;44.109;43.198;42.824;42.818;42.433;42.199;42.109;41.896;41.783;41.640;41.323;41.183;40.978;41.108;41.074;41.368;41.408;41.470;41.479;41.574;41.493;41.463;41.611;41.526;41.480;41.349;41.308;41.472;41.641;41.757;42.027;42.158;42.239;42.306;42.348;42.604;42.530;43.108;43.134;43.343;43.420;43.332;43.256;43.203;43.104;43.061;42.983;42.949;42.802;42.757;42.718;42.478;41.290;40.221;39.610;39.469;39.390;39.639;39.687;39.772;39.650;39.965;40.050;40.596;40.673;40.799;41.285;41.507;41.587;41.857;42.277;42.403;42.516;43.066;43.210;43.508;43.857;44.201;44.440;44.800;45.108;45.465;45.820;46.047;46.127;46.391;46.400;46.785
