;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS SOCIO-DEMOGRÁFICAS - SECTOR PÚBLICO - POR PROVINCIA, 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones (Provincia);Descripcion;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;01;Azuay;17.415;17.611;17.692;17.825;17.940;17.984;17.639;17.109;17.924;18.157;18.176;18.238;17.870;18.156;18.394;18.591;18.847;19.008;19.076;19.200;19.157;19.511;19.762;19.842;19.680;19.804;19.980;20.450;20.585;20.594;20.675;20.373;20.447;20.915;20.956;21.298;21.199;21.424;21.878;22.070;21.953;22.084;22.182;22.380;22.350;22.505;22.910;23.141;26.838;27.436;27.326;28.111;28.284;28.444;28.402;28.411;28.717;29.199;29.020;29.181;28.583;29.712;30.314;30.549;30.527;30.668;30.832;30.955;31.468;31.825;31.707;31.521;31.220;31.549;31.632;31.952;32.113;32.315;32.094;31.913;33.590;33.406;33.230;32.950;32.139;32.172;32.265;32.437;32.549;32.631;32.757;32.820;32.918;33.013;33.068;33.015;32.767;33.161;33.309;33.430;33.694;33.467;33.236;33.834;33.573;34.074;34.049;34.156;34.094;34.376;34.446;34.446;35.105;35.206;35.156;35.208;35.232;35.421;35.614;35.553;34.843;34.877;34.797;34.566;34.697;34.191;34.195;33.938;34.043;34.227;34.341;34.159;33.582;33.821;33.765;33.842;33.653;33.493;33.506;33.523;33.394;33.354;33.308;33.228;32.734;32.915;33.019;33.065;34.044;34.109;34.247;34.383;33.855;33.899;33.791;33.974;33.723;34.066;34.103;34.168;34.484;34.685;34.775;34.709;34.858;35.003;35.187;35.224;34.882;34.867;35.026
;02;Bolívar;6.934;7.193;7.121;7.312;7.433;7.528;7.243;7.160;7.502;7.504;7.491;7.490;7.479;7.684;7.704;7.769;7.833;7.819;7.922;8.041;8.018;8.130;8.190;8.120;7.959;8.202;8.239;8.335;8.344;8.338;8.411;8.145;8.206;8.300;8.431;8.523;7.883;8.342;8.697;8.745;8.686;8.652;8.711;8.633;8.630;8.729;8.838;8.863;8.363;8.697;8.897;8.956;8.955;8.939;8.657;8.616;8.473;8.560;8.559;8.404;8.244;8.273;8.374;8.503;8.555;8.415;8.329;8.334;8.196;8.327;8.430;8.434;8.336;8.407;8.353;8.330;8.508;8.658;8.585;8.598;8.540;8.540;8.534;8.472;8.422;8.455;8.551;8.539;8.436;8.366;8.392;8.223;8.222;8.449;8.510;8.525;8.362;8.475;8.389;8.439;8.453;8.457;8.377;8.499;8.409;8.538;8.561;8.602;8.566;8.577;8.483;8.669;8.718;8.752;8.852;8.851;8.779;8.936;8.989;9.028;8.969;9.015;8.862;8.932;9.037;8.850;8.855;8.759;8.807;8.919;8.938;8.930;8.802;8.815;8.660;8.643;8.580;8.663;8.640;8.548;8.342;8.149;8.238;8.246;8.000;7.972;8.017;7.934;8.044;8.040;8.135;8.149;8.323;8.214;8.316;8.350;8.088;8.236;8.211;8.093;8.194;8.211;8.213;8.247;8.244;8.299;8.345;8.397;8.260;8.355;8.321
;03;Cañar;6.812;6.915;6.940;7.068;7.094;7.166;6.918;6.875;7.117;7.317;7.337;7.357;7.181;7.328;7.464;7.483;7.614;7.667;7.706;7.714;7.756;7.824;7.898;7.950;7.765;8.033;8.077;8.285;8.338;8.312;8.351;8.251;8.343;8.486;8.507;8.589;8.540;8.685;9.016;9.112;9.060;9.107;9.165;9.192;9.078;9.195;9.225;9.275;9.045;9.350;9.122;9.266;9.275;9.256;9.133;9.177;9.125;9.104;9.010;8.877;8.640;8.747;8.582;8.713;8.714;8.729;8.752;8.680;8.647;8.786;9.043;9.026;8.669;9.010;9.048;9.144;9.297;9.380;9.389;9.319;9.307;9.342;9.394;9.301;9.012;9.198;9.396;9.449;9.456;9.522;9.553;9.461;9.328;9.417;9.406;9.421;9.245;9.410;9.436;9.522;9.570;9.662;9.590;9.692;9.683;9.767;9.819;9.842;9.572;9.656;9.804;9.901;9.957;10.053;10.104;10.120;10.152;10.243;10.341;10.386;10.149;10.314;10.382;10.178;10.231;10.066;10.040;10.070;10.317;10.417;10.496;10.593;10.322;10.492;10.467;10.390;10.291;10.252;10.323;10.309;10.122;10.087;10.090;10.078;9.675;9.808;9.973;10.044;10.151;10.130;10.114;10.048;10.215;10.186;10.104;10.063;9.758;10.037;10.130;10.129;10.187;10.235;10.277;10.436;10.474;10.523;10.566;10.627;10.316;10.531;10.503
;04;Carchi;5.505;5.617;5.629;5.660;5.686;5.690;5.469;5.425;5.721;5.738;5.800;5.822;5.683;5.818;5.867;5.949;5.979;6.001;6.043;6.067;6.099;6.158;6.217;6.329;6.273;6.347;6.349;6.437;6.470;6.443;6.456;6.370;6.363;6.469;6.504;6.610;6.517;6.605;6.780;6.935;6.779;6.858;6.853;6.825;6.715;6.736;6.780;6.812;6.763;6.951;6.894;6.925;6.923;6.976;6.982;6.923;6.933;7.038;6.938;6.933;6.977;7.018;7.002;6.945;6.937;6.960;6.981;7.050;7.155;7.267;7.308;7.279;7.135;7.305;7.304;7.339;7.367;7.358;7.387;7.346;7.266;7.300;7.301;7.190;7.134;7.107;7.103;7.138;7.147;7.094;7.094;7.009;6.991;7.155;7.229;7.238;7.124;7.129;7.160;7.223;7.216;7.209;7.174;7.263;7.248;7.304;7.304;7.325;7.251;7.245;7.185;7.309;7.355;7.342;7.345;7.256;7.271;7.448;7.531;7.549;7.413;7.429;7.271;7.335;7.477;7.215;7.229;7.085;7.249;7.330;7.332;7.333;7.202;7.221;7.145;7.161;7.115;7.098;7.073;7.055;6.837;6.825;6.859;6.864;6.798;6.743;6.816;6.745;6.703;6.776;6.734;6.757;6.833;6.800;6.790;6.885;6.827;6.960;6.917;6.917;6.967;6.980;6.965;6.986;6.996;7.088;7.114;7.140;7.029;7.087;6.979
;05;Cotopaxi;9.117;9.643;9.693;9.845;9.874;9.879;9.491;9.204;10.005;10.116;10.193;10.317;9.898;10.067;10.293;10.379;10.443;10.574;10.633;10.631;10.714;10.788;10.944;11.046;10.747;11.007;11.079;11.211;11.240;11.275;11.296;11.151;11.232;11.243;11.434;11.571;11.453;11.850;12.281;12.360;12.251;12.337;12.460;12.466;12.465;12.555;12.693;12.690;12.462;12.813;12.589;12.789;13.199;13.283;13.223;13.167;13.278;13.240;13.044;13.018;12.522;12.704;12.600;12.625;12.656;12.835;13.317;13.223;13.439;13.790;13.906;13.813;13.679;13.736;13.781;13.806;14.002;14.085;14.115;14.131;14.104;14.191;14.160;14.105;13.785;13.960;14.129;14.117;14.049;14.009;14.166;14.039;13.841;14.036;14.126;14.240;13.809;14.195;14.334;14.341;14.382;14.376;14.313;14.586;14.559;14.660;14.708;14.919;14.910;15.063;15.116;15.245;15.433;15.591;15.708;15.688;15.729;15.814;15.933;15.959;15.585;15.368;15.372;15.353;15.496;15.324;15.312;15.079;15.380;15.452;15.517;15.540;14.982;15.170;15.088;15.079;15.000;14.864;14.862;14.723;14.486;14.479;14.482;14.470;13.954;14.035;14.051;14.127;14.208;14.279;14.442;14.528;14.773;14.804;14.763;14.857;14.096;14.298;14.573;14.678;14.741;14.811;14.909;14.943;14.934;15.160;15.184;15.251;14.934;15.096;15.097
;06;Chimborazo;13.619;14.135;14.361;14.523;14.587;14.612;13.949;13.716;14.822;14.698;14.906;14.844;14.482;14.927;15.261;15.377;15.408;15.468;15.490;15.609;15.607;15.955;16.159;16.121;15.763;16.229;16.192;16.635;16.596;16.636;16.617;16.053;16.236;16.526;16.888;16.998;16.209;16.716;17.079;17.514;17.398;17.435;17.410;17.003;16.891;17.500;17.724;17.689;17.021;17.702;17.583;17.982;18.026;18.549;18.423;18.054;18.491;18.546;18.241;18.218;17.435;17.945;18.164;18.550;18.444;18.533;18.903;18.374;19.023;19.540;19.712;19.604;19.470;19.645;19.745;19.840;20.091;20.170;20.121;19.810;19.590;20.278;20.227;20.214;19.904;19.955;20.176;20.157;20.322;20.387;20.318;19.917;18.935;19.898;20.190;20.198;19.794;20.046;20.120;20.174;20.274;20.366;20.311;20.520;19.483;20.314;20.518;20.530;20.350;20.746;20.784;20.777;21.006;21.276;21.330;21.322;20.315;21.358;21.602;21.583;21.232;21.380;21.123;21.530;21.758;21.507;21.393;20.501;21.217;21.793;21.940;21.899;21.397;21.805;21.529;21.255;21.329;21.126;21.126;20.986;20.368;20.122;20.309;20.507;19.753;19.883;19.963;20.265;21.058;21.194;21.166;21.214;20.956;20.694;21.065;21.253;20.635;21.516;21.540;21.441;21.673;21.794;21.773;21.784;21.440;21.782;22.099;22.145;21.625;21.867;21.811
