;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS SOCIO-DEMOGRÁFICAS - SECTOR PÚBLICO - POR GRUPO DE EDAD, 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;0_Menor a 15 años;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1_Entre 15 y 24 años;15.399;16.503;16.964;18.333;18.760;19.064;18.148;17.383;19.480;20.469;20.468;20.607;18.600;20.581;21.276;21.674;21.894;22.311;22.375;22.532;23.377;24.049;24.388;24.457;22.162;23.653;23.954;24.233;24.183;24.063;23.833;23.651;24.467;24.931;26.194;26.698;25.137;28.312;31.745;32.971;31.361;31.879;32.146;31.977;32.523;33.008;34.137;33.740;32.810;37.477;36.749;36.889;37.034;37.544;37.444;37.408;37.719;37.646;37.950;37.268;35.082;36.731;37.276;37.581;37.229;37.978;38.250;37.846;38.718;39.156;39.034;37.639;37.193;37.790;37.959;38.197;38.714;39.263;39.172;38.174;38.088;37.259;36.401;35.143;32.474;32.364;32.785;32.124;32.854;32.363;32.769;32.226;32.056;32.071;31.760;31.083;30.474;31.201;30.872;30.401;31.803;30.786;29.606;30.924;30.726;30.366;29.991;29.402;29.319;29.245;28.889;28.434;29.413;29.028;28.467;27.769;27.504;27.457;27.127;26.410;25.958;26.334;25.862;23.974;24.314;23.549;23.030;21.914;23.850;23.475;23.523;22.778;21.705;21.989;21.509;20.572;20.153;19.574;18.886;18.762;19.843;19.572;19.111;18.861;18.625;18.453;17.875;17.678;18.656;18.693;18.253;17.828;19.105;18.633;18.161;17.695;17.641;18.080;18.525;18.065;18.553;18.432;18.210;18.465;20.592;20.291;20.112;21.044;21.175;21.263;20.466
;2_Entre 25 y 34 años;74.484;75.679;76.475;81.257;83.685;85.204;83.124;81.644;88.928;92.079;93.489;93.986;89.421;95.436;97.905;100.001;102.290;104.506;105.941;107.522;109.186;111.835;113.605;114.397;109.569;113.649;115.261;118.187;119.717;120.280;120.922;120.237;122.277;124.627;127.381;128.899;124.400;130.565;135.354;138.444;139.004;141.610;143.243;144.295;145.218;147.701;150.561;151.517;148.035;156.234;156.546;158.537;161.020;163.189;163.869;164.713;165.220;167.296;170.094;170.648;162.890;168.079;170.957;173.412;174.412;176.879;178.443;178.692;182.439;186.394;189.926;189.131;185.756;187.917;189.490;190.238;192.862;193.981;195.416;194.879;195.144;196.199;196.332;195.490;187.089;187.577;189.103;189.326;189.803;190.249;192.901;193.514;191.932;194.738;196.957;198.114;194.290;196.949;198.310;199.196;200.212;200.399;198.246;201.978;201.351;203.786;205.751;207.185;204.166;205.284;205.695;206.702;208.543;210.149;210.986;208.810;207.818;210.072;211.496;211.552;206.290;207.339;206.039;203.807;203.038;200.478;199.566;195.492;198.300;199.765;200.400;199.467;192.293;192.894;191.899;191.538;188.940;187.670;185.540;185.014;183.071;181.705;181.537;181.174;175.959;176.423;176.085;175.821;175.035;174.665;173.886;172.741;170.562;169.178;168.712;168.719;162.102;164.494;165.487;165.210;164.318;164.870;164.916;165.081;164.026;164.142;164.840;166.199;161.255;161.967;161.430
;3_Entre 35 y 44 años;99.864;99.542;99.435;103.019;104.710;105.536;104.770;103.907;107.509;108.988;109.618;109.857;107.158;110.824;112.040;113.020;114.012;115.376;116.193;116.824;117.596;118.703;119.930;120.308;117.908;120.137;120.773;123.234;124.153;124.582;124.898;124.588;125.509;126.671;127.600;128.525;126.059;127.942;129.517;130.790;131.187;132.147;132.806;133.023;133.530;134.588;136.015;136.353;135.125;138.729;139.287;140.607;142.457;143.766;144.127;144.513;145.045;146.146;147.964;148.168;144.749;147.039;148.235;149.282;149.950;151.707;152.688;152.967;155.128;157.311;159.194;159.498;157.697;159.239;160.218;160.851;162.167;163.101;163.837;163.940;164.697;165.543;165.942;165.770;161.609;162.470;163.027;163.493;164.090;165.251;166.010;166.773;167.192;169.090;170.444;171.281;169.667;171.076;172.183;173.029;174.156;174.611;175.284;176.470;176.639;178.199;179.498;180.549;179.913;180.872;181.362;182.367;184.175;185.365;186.098;186.078;186.261;187.731;188.618;189.281;187.091;187.853;187.847;187.385;188.857;187.374;187.889;188.009;188.823;190.311;191.540;191.939;189.392;190.410;190.693;190.961;190.665;190.864;190.570;191.014;190.715;190.509;191.430;192.024;190.400;191.539;192.108;192.805;193.852;194.531;194.966;195.227;195.561;195.860;196.521;197.742;195.032;197.404;198.642;199.389;200.636;202.323;203.160;204.153;204.923;205.675;207.153;208.527;207.235;208.643;208.533
;4_Entre 45 y 64 años;178.581;179.061;179.481;181.794;183.292;184.399;185.514;185.391;187.455;186.501;187.109;187.673;186.322;190.503;191.699;192.414;193.744;195.337;196.529;197.527;198.920;199.376;200.445;201.047;200.071;201.730;202.600;205.380;206.345;206.820;207.560;208.240;209.338;210.651;210.122;210.942;209.414;208.798;209.696;210.652;210.901;211.584;212.223;212.727;212.763;213.716;214.944;215.592;215.185;217.063;217.478;218.799;220.649;221.714;222.100;222.327;222.814;222.458;219.738;218.462;216.585;218.275;218.255;219.019;219.900;220.473;221.585;222.221;221.754;222.601;223.423;222.835;222.056;223.347;224.076;223.916;224.724;225.609;226.018;226.212;226.727;227.238;226.940;226.124;222.501;222.893;222.968;222.699;223.066;223.309;221.735;219.998;220.320;221.398;220.742;221.071;220.087;220.959;221.866;221.218;222.160;222.343;223.265;224.255;224.437;225.652;226.477;227.575;227.430;228.082;228.616;229.135;229.900;230.455;231.345;231.802;231.901;232.846;233.610;234.209;232.458;233.152;232.974;231.597;233.202;231.025;231.449;231.535;231.228;230.769;231.416;231.679;230.109;230.805;230.450;229.626;229.211;229.277;229.029;229.123;227.587;225.732;226.330;225.960;224.349;224.599;225.175;225.017;225.728;226.203;226.955;227.564;227.628;227.589;228.226;229.286;228.181;229.776;230.057;229.641;230.719;232.260;233.024;234.162;234.469;234.786;236.270;237.443;237.359;239.079;239.141
;5_65 años y más;16.918;17.046;17.217;17.382;17.534;17.699;17.826;17.908;18.044;16.187;16.326;16.449;16.308;16.492;16.633;16.565;16.728;16.862;17.067;17.243;17.458;17.167;16.067;15.936;15.560;15.634;15.643;15.722;15.726;15.789;15.972;16.083;15.524;15.490;15.092;15.174;14.965;13.819;13.882;13.971;13.926;13.983;14.147;14.247;14.282;14.276;14.414;14.559;14.458;14.292;14.193;14.236;14.370;14.267;14.258;13.358;13.063;12.779;12.352;12.212;12.191;12.262;12.264;12.338;12.324;12.377;12.516;12.157;11.289;11.148;11.084;10.760;10.596;10.702;10.817;10.622;10.708;10.815;10.819;10.962;11.111;11.171;11.184;11.243;10.838;10.917;10.973;10.943;10.936;10.150;9.431;9.037;8.959;9.007;8.558;8.499;8.363;8.442;8.508;8.260;8.343;8.262;8.334;8.423;8.424;8.505;8.501;8.588;8.573;8.453;8.432;8.271;8.327;8.402;8.464;8.556;8.608;8.627;8.630;8.662;8.521;8.547;8.539;8.348;8.532;8.298;8.367;8.419;8.323;8.139;8.165;8.223;8.043;8.085;8.141;8.077;8.155;8.159;8.131;8.152;8.117;7.977;8.041;8.023;7.806;7.789;7.912;7.772;7.882;7.844;7.935;7.989;8.057;8.111;8.152;8.269;8.240;8.294;8.338;8.127;8.116;8.202;8.302;8.438;8.544;8.578;8.684;8.739;8.741;8.806;8.851
;Total Empleo registrado;385.246;387.831;389.572;401.785;407.981;411.902;409.382;406.233;421.416;424.224;427.010;428.572;417.809;433.836;439.553;443.674;448.668;454.392;458.105;461.648;466.537;471.130;474.435;476.145;465.270;474.803;478.231;486.756;490.124;491.534;493.185;492.799;497.115;502.370;506.389;510.238;499.975;509.436;520.194;526.828;526.379;531.203;534.565;536.269;538.316;543.289;550.071;551.761;545.613;563.795;564.253;569.068;575.530;580.480;581.798;582.319;583.861;586.325;588.098;586.758;571.497;582.386;586.987;591.632;593.815;599.414;603.482;603.883;609.328;616.610;622.661;619.863;613.298;618.995;622.560;623.824;629.175;632.769;635.262;634.167;635.767;637.410;636.799;633.770;614.511;616.221;618.856;618.585;620.749;621.322;622.846;621.548;620.459;626.304;628.461;630.048;622.881;628.627;631.739;632.104;636.674;636.401;634.735;642.050;641.577;646.508;650.218;653.299;649.401;651.936;652.994;654.909;660.358;663.399;665.360;663.015;662.092;666.733;669.481;670.114;660.318;663.225;661.261;655.111;657.943;650.724;650.301;645.369;650.524;652.459;655.044;654.086;641.542;644.183;642.692;640.774;637.124;635.544;632.156;632.065;629.333;625.495;626.449;626.042;617.139;618.803;619.155;619.093;621.153;621.936;621.995;621.349;620.913;619.371;619.772;621.711;611.196;618.048;621.049;620.432;622.342;626.087;627.612;630.299;632.554;633.472;637.059;641.952;635.765;639.758;638.421
