;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS OCUPACIONALES Y DEL EMPLEADOR - SECTOR PRIVADO - POR CONDICIÓN DE TRABAJO, 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;1_Cuenta Propia;15.964;16.386;17.054;17.447;17.917;18.500;19.209;19.863;20.318;21.047;21.756;22.636;24.275;25.021;26.255;27.514;28.794;31.097;33.172;34.828;36.829;38.928;41.097;43.102;47.730;49.983;52.553;55.244;57.793;61.547;64.672;67.688;70.532;73.591;76.656;79.698;83.729;86.155;88.673;90.986;93.957;96.728;99.900;102.786;105.565;108.715;111.837;113.705;116.844;118.766;121.208;123.689;126.040;128.831;131.778;134.261;136.006;137.824;139.397;140.671;143.492;143.943;144.111;143.729;143.336;143.203;142.682;142.283;142.155;141.570;141.449;141.125;141.783;141.547;141.615;141.549;141.580;141.524;141.274;140.918;141.073;140.749;140.899;140.714;140.490;140.274;139.877;139.154;138.700;138.477;137.999;137.650;137.648;137.027;136.676;136.510;136.175;136.010;136.101;135.897;135.539;135.521;138.806;140.589;142.104;142.474;143.232;144.019;147.538;147.644;147.242;147.491;147.968;148.540;149.228;150.258;151.893;152.360;154.314;155.308;157.105;157.477;159.430;158.989;158.946;159.777;159.997;160.881;161.660;162.537;163.541;164.167;165.152;165.906;166.652;167.547;168.230;168.494;168.607;170.284;171.443;172.352;173.224;173.586;175.063;175.556;176.830;178.084;179.139;179.984;181.239;182.039;182.616;183.097;183.182;183.417;185.356;185.949;186.967;187.952;188.559;189.262;190.048;190.928;191.881;192.460;192.529;192.760;193.828;193.499;194.380
;2_Patronos;21.962;22.367;22.782;23.206;23.665;24.134;24.806;25.376;26.156;26.911;27.395;27.863;29.215;29.782;30.823;31.973;33.267;35.090;36.518;37.909;39.791;41.559;43.114;44.280;47.008;48.967;50.885;53.024;56.469;60.012;62.733;65.190;67.295;69.244;70.873;72.041;74.904;76.335;78.105;79.609;81.771;83.796;85.600;87.400;89.268;90.811;92.035;92.460;94.776;95.423;96.620;97.921;98.933;100.130;100.967;101.761;102.710;103.632;104.389;104.348;105.856;106.081;106.234;106.297;106.405;106.469;106.351;107.197;107.868;108.291;108.517;108.187;108.624;108.364;108.544;108.230;108.134;108.242;107.984;107.834;107.751;107.281;106.880;106.066;106.157;105.381;104.680;103.822;103.136;102.410;101.709;101.330;101.198;100.807;100.452;99.950;100.068;99.712;99.559;99.253;99.307;99.205;99.392;99.480;99.684;99.564;99.418;99.106;99.658;99.322;99.495;99.453;99.335;99.243;99.056;99.066;99.269;99.311;99.103;98.455;98.778;98.496;98.588;98.462;97.995;97.717;97.550;97.218;97.236;96.786;96.349;95.797;95.810;95.443;94.793;92.328;89.177;87.132;85.426;84.104;83.525;83.062;82.611;82.062;81.727;81.519;81.438;81.042;80.875;80.706;80.358;80.261;80.340;80.340;80.080;79.711;79.776;79.369;79.235;78.871;78.716;78.427;78.290;78.242;78.073;77.890;77.532;77.103;76.869;76.419;76.401
;3_Asalariados;1.221.740;1.217.214;1.224.056;1.231.529;1.234.969;1.244.722;1.255.798;1.267.550;1.287.477;1.298.073;1.308.190;1.307.058;1.314.340;1.305.576;1.323.170;1.338.544;1.353.870;1.373.882;1.386.598;1.401.657;1.423.688;1.442.548;1.457.345;1.461.127;1.470.240;1.480.278;1.501.947;1.526.637;1.570.178;1.606.421;1.634.170;1.660.431;1.682.642;1.700.761;1.717.775;1.718.437;1.730.040;1.727.588;1.741.818;1.757.075;1.775.228;1.787.224;1.804.226;1.816.829;1.831.028;1.851.388;1.866.322;1.861.439;1.875.660;1.869.590;1.881.122;1.894.043;1.903.258;1.909.586;1.921.807;1.930.381;1.943.567;1.958.099;1.969.975;1.962.009;1.969.566;1.964.611;1.962.692;1.970.275;1.978.498;1.981.686;1.989.813;2.010.422;2.030.362;2.046.413;2.052.316;2.042.853;2.036.515;2.023.098;2.027.217;2.023.227;2.024.867;2.026.044;2.025.110;2.019.851;2.020.930;2.012.256;1.996.761;1.970.558;1.942.597;1.919.173;1.905.621;1.895.003;1.887.281;1.881.009;1.876.323;1.878.320;1.883.625;1.889.452;1.887.960;1.877.793;1.874.772;1.864.425;1.872.970;1.870.167;1.873.595;1.873.343;1.875.171;1.879.111;1.886.035;1.894.309;1.899.354;1.893.578;1.894.898;1.889.428;1.897.074;1.907.151;1.912.859;1.917.036;1.923.803;1.932.495;1.939.089;1.949.291;1.952.731;1.941.400;1.936.691;1.926.030;1.923.317;1.935.456;1.936.257;1.934.550;1.941.877;1.942.001;1.948.278;1.942.388;1.946.057;1.934.559;1.935.846;1.924.402;1.905.565;1.808.497;1.732.689;1.702.368;1.692.971;1.685.520;1.693.230;1.707.773;1.718.327;1.716.333;1.715.696;1.717.307;1.728.254;1.733.164;1.742.607;1.754.354;1.762.433;1.772.489;1.789.129;1.803.015;1.812.661;1.811.675;1.815.299;1.815.878;1.826.610;1.833.665;1.848.212;1.852.581;1.860.980;1.874.277;1.887.218;1.899.521;1.906.352;1.897.549;1.892.055;1.880.525;1.887.901
;Z2_Campesino;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Total Empleo registrado;1.259.666;1.255.967;1.263.892;1.272.182;1.276.551;1.287.356;1.299.813;1.312.789;1.333.951;1.346.031;1.357.341;1.357.557;1.367.830;1.360.379;1.380.248;1.398.031;1.415.931;1.440.069;1.456.288;1.474.394;1.500.308;1.523.035;1.541.556;1.548.509;1.564.978;1.579.228;1.605.385;1.634.905;1.684.440;1.727.980;1.761.575;1.793.309;1.820.469;1.843.596;1.865.304;1.870.176;1.888.673;1.890.078;1.908.596;1.927.670;1.950.956;1.967.748;1.989.726;2.007.015;2.025.861;2.050.914;2.070.194;2.067.604;2.087.280;2.083.779;2.098.950;2.115.653;2.128.231;2.138.547;2.154.552;2.166.403;2.182.283;2.199.555;2.213.761;2.207.028;2.218.914;2.214.635;2.213.037;2.220.301;2.228.239;2.231.358;2.238.846;2.259.902;2.280.385;2.296.274;2.302.282;2.292.165;2.286.922;2.273.009;2.277.376;2.273.006;2.274.581;2.275.810;2.274.368;2.268.603;2.269.754;2.260.286;2.244.540;2.217.338;2.189.244;2.164.828;2.150.178;2.137.979;2.129.117;2.121.896;2.116.031;2.117.300;2.122.471;2.127.286;2.125.088;2.114.253;2.111.015;2.100.147;2.108.630;2.105.317;2.108.441;2.108.069;2.113.369;2.119.180;2.127.823;2.136.347;2.142.004;2.136.703;2.142.094;2.136.394;2.143.811;2.154.095;2.160.162;2.164.819;2.172.087;2.181.819;2.190.251;2.200.962;2.206.148;2.195.163;2.192.574;2.182.003;2.181.335;2.192.907;2.193.198;2.192.044;2.199.424;2.200.100;2.207.174;2.201.711;2.205.947;2.194.523;2.196.808;2.185.751;2.167.010;2.068.372;1.990.096;1.957.994;1.947.004;1.939.908;1.948.198;1.963.187;1.974.162;1.971.981;1.972.486;1.974.382;1.986.522;1.992.290;2.002.621;2.015.044;2.024.030;2.034.789;2.052.085;2.066.452;2.075.923;2.074.803;2.080.431;2.081.196;2.092.812;2.100.488;2.115.487;2.120.270;2.129.318;2.143.447;2.157.172;2.169.871;2.176.413;2.167.412;2.162.752;2.150.443;2.158.682
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Fuente: Registro Estadístico de Empleo en la Seguridad Social (REESS) - Instituto Nacional de Estadística y Censos (INEC);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
